id,name,school_type,state,web_address,has_destinations,has_naplan
73867,Applecross Senior High School,Secondary School - Government,N/A,www.applecross.wa.edu.au,Yes,Yes
68814,Ararat College,Secondary School - Government,N/A,www.araratcc.vic.edu.au,Yes,Yes
69729,Armadale Senior High School,Secondary School - Government,N/A,www.ashs.wa.edu.au,Yes,Yes
71474,Armidale Secondary College,Secondary School - Government,N/A,https://armidale-s.schools.nsw.gov.au/,Yes,Yes
71764,Arthur Phillip High School,Secondary School - Government,N/A,https://arthurphil-h.schools.nsw.gov.au/,Yes,Yes
70106,Ashcroft High School,Secondary School - Government,N/A,https://ashcroft-h.schools.nsw.gov.au/,Yes,Yes
70961,Ashdale Secondary College,Secondary School - Government,N/A,www.ashdalesc.wa.edu.au/,Yes,Yes
69957,Ashfield Boys High School,Secondary School - Government,N/A,https://ashfieldbo-h.schools.nsw.gov.au/,Yes,Yes
74937,Ashwood High School,Secondary School - Government,N/A,www.ashwood.vic.edu.au,Yes,Yes
68805,Aspley State High School,Secondary School - Government,N/A,https://eqi.com.au/find-a-school/eqi-school-list,Yes,Yes
74422,Asquith Boys High School,Secondary School - Government,N/A,https://asquithboy-h.schools.nsw.gov.au/,Yes,Yes
73582,Asquith Girls High School,Secondary School - Government,N/A,https://asquithgir-h.schools.nsw.gov.au/,Yes,Yes
76264,Atherton State High School,Secondary School - Government,N/A,www.athertonshs.eq.edu.au,Yes,Yes
76378,Atwell College,Secondary School - Government,N/A,www.atwellcollege.wa.edu.au,Yes,Yes
76929,Auburn Girls High School,Secondary School - Government,N/A,https://auburng-h.schools.nsw.gov.au/,Yes,Yes
74094,Auburn High School,Secondary School - Government,N/A,www.auburnhs.vic.edu.au,Yes,Yes
86381,Aunty Agnes Shea High School,Secondary School - Government,N/A, https://www.agnessheahs.act.edu.au/,No,No
69669,Aurora College,Secondary School - Government,N/A,www.aurora.nsw.edu.au,No,No
71597,Australian Science & Mathematics School,Secondary School - Government,N/A,www.asms.sa.edu.au/,Yes,No
74195,Aveley Secondary College,Secondary School - Government,N/A,www.aveleysc.wa.edu.au/,No,Yes
76346,Aviation High,Secondary School - Government,N/A,www.aviationhigh.eq.edu.au,Yes,Yes
70855,Ayr State High School,Secondary School - Government,N/A,www.ayrshs.eq.edu.au,Yes,Yes
72587,Bacchus Marsh College,Secondary School - Government,N/A,www.bmsc.vic.edu.au,Yes,Yes
72890,Baimbridge College,Secondary School - Government,N/A,www.baimbridge-co.vic.edu.au,Yes,Yes
72971,Bairnsdale Secondary College,Secondary School - Government,N/A,http://bairnsdalesc.vic.edu.au/,No,Yes
72844,Balaklava High School,Secondary School - Government,N/A,www.balakhs.sa.edu.au,Yes,Yes
76720,Balcatta Senior High School,Secondary School - Government,N/A,www.balcattashs.wa.edu.au,Yes,Yes
75342,Baldivis Secondary College,Secondary School - Government,N/A,www.baldivissc.wa.edu.au,Yes,Yes
77114,Balga Senior High School,Secondary School - Government,N/A,www.balgashs.wa.edu.au,Yes,Yes
77169,Ballajura Community College,Secondary School - Government,N/A,www.bcc.wa.edu.au/,Yes,Yes
74163,Ballarat High School,Secondary School - Government,N/A,www.ballaraths.vic.edu.au,Yes,Yes
77001,Ballina High School,Secondary School - Government,N/A,www.ballina-h.schools.nsw.edu.au,Yes,Yes
73180,Balmoral State High School,Secondary School - Government,N/A,https://eqi.com.au/find-a-school/eqi-school-list,Yes,Yes
72653,Balwyn High School,Secondary School - Government,N/A,www.balwynhs.vic.edu.au,Yes,Yes
70628,Banksia Park International High School,Secondary School - Government,N/A,www.bpihs.sa.edu.au/,Yes,Yes
74198,Bankstown Girls High School,Secondary School - Government,N/A,https://bankstowng-h.schools.nsw.gov.au/,Yes,Yes
70764,Bankstown Senior College,Secondary School - Government,N/A,https://bankstowns-h.schools.nsw.gov.au/,Yes,Yes
72773,Banora Point High School,Secondary School - Government,N/A,www.banorapnt-h.schools.nsw.edu.au,Yes,Yes
68521,Barham High School,Secondary School - Government,N/A,www.barham-h.schools.nsw.edu.au,Yes,Yes
85619,Baringa State Secondary College,Secondary School - Government,N/A,www.baringassc.eq.edu.au,No,No
75971,Barrenjoey High School,Secondary School - Government,N/A,https://barrenjoey-h.schools.nsw.gov.au/,Yes,Yes
85249,Bass Coast College,Secondary School - Government,N/A,www.basscoast.vic.edu.au,No,No
74006,Bass High School,Secondary School - Government,N/A,https://bass-h.schools.nsw.gov.au/,Yes,Yes
72570,Batemans Bay High School,Secondary School - Government,N/A,www.batemansba-h.schools.nsw.edu.au,Yes,Yes
68646,Baulkham Hills High School,Secondary School - Government,N/A,www.baulkham-h.schools.nsw.edu.au,Yes,Yes
73549,Bayswater Secondary College,Secondary School - Government,N/A,www.bayswatersc.vic.edu.au,No,Yes
73673,Beaudesert State High School,Secondary School - Government,N/A,www.beaudesertshs.eq.edu.au,Yes,Yes
74315,Beaufort Secondary College,Secondary School - Government,N/A,www.beaufortsc.vic.edu.au,Yes,Yes
70471,Beaumaris Secondary College,Secondary School - Government,N/A,www.beaumarissc.vic.edu.au,No,Yes
69265,Beechworth Secondary College,Secondary School - Government,N/A,www.bworthsc.vic.edu.au,Yes,Yes
70279,Beenleigh State High School,Secondary School - Government,N/A,www.beenleighshs.eq.edu.au,Yes,Yes
73181,Beerwah State High School,Secondary School - Government,N/A,www.beerwahshs.eq.edu.au,Yes,Yes
76412,Bega High School,Secondary School - Government,N/A,www.bega-h.schools.nsw.edu.au,Yes,Yes
74843,Belconnen High School,Secondary School - Government,N/A,www.blch.act.edu.au/,Yes,Yes
74676,Bellarine Secondary College,Secondary School - Government,N/A,www.bellarinesc.vic.edu.au,Yes,Yes
76654,Bellbird Park State Secondary College,Secondary School - Government,N/A,www.bellbirdparkssc.eq.edu.au,No,Yes
68647,Bellingen High School,Secondary School - Government,N/A,www.bellingen-h.schools.nsw.edu.au,Yes,Yes
69075,Belmont City College,Secondary School - Government,N/A,www.belmontcc.wa.edu.au,Yes,Yes
68449,Belmont High School,Secondary School - Government,N/A,www.belmont-h.schools.nsw.edu.au,Yes,Yes
75102,Belmont High School,Secondary School - Government,N/A,www.bhs.vic.edu.au,Yes,Yes
72695,Belmore Boys High School,Secondary School - Government,N/A,https://belmoreboy-h.schools.nsw.gov.au/,Yes,Yes
73998,Belridge Secondary College,Secondary School - Government,N/A,www.belridgecollege.wa.edu.au,Yes,Yes
86386,Bemin Secondary College,Secondary School - Government,N/A, https://www.beminsc.vic.edu.au/,No,No
86132,Bemin Secondary College Everton Road Campus,Secondary School - Government,N/A,https://www.beminsc.vic.edu.au/,No,No
68427,Bendigo Senior Secondary College,Secondary School - Government,N/A,www.bssc.edu.au,Yes,No
70511,Bendigo South East Secondary College,Secondary School - Government,N/A,www.bse.vic.edu.au,Yes,Yes
71617,Benowa State High School,Secondary School - Government,N/A,https://eqi.com.au/find-a-school/eqi-school-list,Yes,Yes
71367,Bentleigh Secondary College,Secondary School - Government,N/A,www.bentleighsc.vic.edu.au,Yes,Yes
85604,Berri Regional Secondary College,Secondary School - Government,N/A,www.brsc.sa.edu.au/,No,No
70607,Berwick Secondary College,Secondary School - Government,N/A,www.berwickcollege.vic.edu.au,Yes,Yes
72857,Beverly Hills Girls High School,Secondary School - Government,N/A,https://beverlyhg-h.schools.nsw.gov.au/,Yes,Yes
77002,Billabong High School,Secondary School - Government,N/A,www.billabong-h.schools.nsw.edu.au,Yes,Yes
72639,Biloela State High School,Secondary School - Government,N/A,www.biloelashs.eq.edu.au,Yes,Yes
71428,Bindjiroo Yaluk Community School,Secondary School - Government,N/A,www.lynallhall.vic.edu.au,Yes,Yes
75057,Birdwood High School,Secondary School - Government,N/A,www.birdwoodhs.sa.edu.au,Yes,Yes
70475,Birrong Boys High School,Secondary School - Government,N/A,https://birrongboy-h.schools.nsw.gov.au/,Yes,Yes
75132,Birrong Girls High School,Secondary School - Government,N/A,https://birronggir-h.schools.nsw.gov.au/,Yes,Yes
69135,Blackburn High School,Secondary School - Government,N/A,www.blackburnhs.vic.edu.au,Yes,Yes
71173,Blacktown Boys High School,Secondary School - Government,N/A,https://blacktownb-h.schools.nsw.gov.au/,Yes,Yes
74007,Blacktown Girls High School,Secondary School - Government,N/A,https://blacktowng-h.schools.nsw.gov.au/,Yes,Yes
70280,Blackwater State High School,Secondary School - Government,N/A,www.blackwatershs.eq.edu.au,Yes,Yes
68871,Blackwood High School,Secondary School - Government,N/A,www.bhs.sa.edu.au,Yes,Yes
68875,Blakehurst High School,Secondary School - Government,N/A,https://blakehurst-h.schools.nsw.gov.au/,Yes,Yes
74342,Blaxland High School,Secondary School - Government,N/A,https://blaxland-h.schools.nsw.gov.au/,Yes,Yes
75133,Blayney High School,Secondary School - Government,N/A,www.blayney-h.schools.nsw.edu.au,Yes,Yes
68314,Bob Hawke College,Secondary School - Government,N/A,www.bobhawkecollege.wa.edu.au,No,No
73657,Bomaderry High School,Secondary School - Government,N/A,bomaderry-h.schools.nsw.gov.au,Yes,Yes
72696,Bombala High School,Secondary School - Government,N/A,www.bombala-h.schools.nsw.edu.au,Yes,Yes
69380,Bonnyrigg High School,Secondary School - Government,N/A,https://bonnyrigg-h.schools.nsw.gov.au/,Yes,Yes
74214,Boonah State High School,Secondary School - Government,N/A,www.boonahshs.eq.edu.au,Yes,Yes
77328,Bordertown High School,Secondary School - Government,N/A,www.borderhs.sa.edu.au,Yes,Yes
73236,Bossley Park High School,Secondary School - Government,N/A,https://bossleypk-h.schools.nsw.gov.au/,Yes,Yes
72571,Bourke High School,Secondary School - Government,N/A,www.bourke-h.schools.nsw.edu.au,Yes,Yes
70983,Bowen State High School,Secondary School - Government,N/A,www.bowenshs.eq.edu.au,Yes,Yes
77060,Bowral High School,Secondary School - Government,N/A,https://bowral-h.schools.nsw.gov.au/,Yes,Yes
72934,Box Hill High School,Secondary School - Government,N/A,www.boxhillhs.vic.edu.au,Yes,Yes
71922,Bracken Ridge State High School,Secondary School - Government,N/A,www.brackenridgeshs.eq.edu.au/,Yes,Yes
77198,Bradfield Senior College,Secondary School - Government,N/A,bradfield.nsw.edu.au,Yes,No
75642,Brauer Secondary College,Secondary School - Government,N/A,www.brauer.vic.edu.au,Yes,Yes
72513,Bray Park State High School,Secondary School - Government,N/A,brayparkshs.eq.edu.au,Yes,Yes
71844,Braybrook College,Secondary School - Government,N/A,www.braybrooksc.vic.edu.au,Yes,Yes
69763,Bremer State High School,Secondary School - Government,N/A,www.bremershs.eq.edu.au,Yes,Yes
71182,Brentwood Secondary College,Secondary School - Government,N/A,www.brentwood.vic.edu.au,Yes,Yes
76054,Bribie Island State High School,Secondary School - Government,N/A,https://eqi.com.au/find-a-school/eqi-school-list,Yes,Yes
76240,Bridgetown High School,Secondary School - Government,N/A,www.bridgetownhs.wa.edu.au,Yes,Yes
86388,Brighton High School,Secondary School - Government,N/A, https://brightonhigh.education.tas.edu.au/,No,No
75284,Brighton Secondary College,Secondary School - Government,N/A,www.brightonsc.vic.edu.au,Yes,Yes
77255,Brighton Secondary School,Secondary School - Government,N/A,www.brightonss.sa.edu.au,Yes,Yes
86131,Brinbeal Secondary College,Secondary School - Government,N/A,https://www.brinbealsc.vic.edu.au/,No,No
68894,Brisbane Bayside State College,Secondary School - Government,N/A,www.brisbanebaysidesc.eq.edu.au,Yes,Yes
85588,Brisbane South State Secondary College,Secondary School - Government,N/A,https://brisbanesouthssc.eq.edu.au/,No,No
86106,Brisbane South State Secondary College,Secondary School - Government,N/A,https://eqi.com.au/find-a-school/eqi-school-list,No,No
70048,Brisbane State High School,Secondary School - Government,N/A,https://eqi.com.au/find-a-school/eqi-school-list,No,Yes
71092,Brisbane Water Secondary College Umina Campus,Secondary School - Government,N/A,www.umina-h.schools.nsw.edu.au,Yes,Yes
71677,Brisbane Water Secondary College Woy Woy Campus,Secondary School - Government,N/A,www.woywoy-h.schools.nsw.edu.au,Yes,No
68529,Broadford Secondary College,Secondary School - Government,N/A,www.broadfordsc.vic.edu.au,Yes,Yes
71395,Broken Hill High School,Secondary School - Government,N/A,www.brokenhill-h.schools.nsw.edu.au,Yes,Yes
71164,Brooks High School,Secondary School - Government,N/A,www.brookshigh.education.tas.edu.au/,Yes,Yes
74976,Broome Senior High School,Secondary School - Government,N/A,www.broomeshs.wa.edu.au/,Yes,Yes
73097,Browns Plains State High School,Secondary School - Government,N/A,www.brownsplainsshs.eq.edu.au,Yes,Yes
72445,Brunswick Secondary College,Secondary School - Government,N/A,www.brunswick.vic.edu.au,Yes,Yes
76130,Buckley Park College,Secondary School - Government,N/A,www.buckleyparkco.vic.edu.au,Yes,Yes
70394,Bulli High School,Secondary School - Government,N/A,https://bulli-h.schools.nsw.gov.au/,Yes,Yes
69667,Bunbury Senior High School,Secondary School - Government,N/A,www.bunburyshs.wa.edu.au/,Yes,Yes
70916,Bundaberg North State High School,Secondary School - Government,N/A,www.bundabergnorthshs.eq.edu.au,Yes,Yes
69025,Bundaberg State High School,Secondary School - Government,N/A,www.bundabergshs.eq.edu.au,Yes,Yes
72162,Bundamba State Secondary College,Secondary School - Government,N/A,www.bundambassc.eq.edu.au,Yes,Yes
73321,Bundoora Secondary College,Secondary School - Government,N/A,www.bundoorasc.vic.edu.au,Yes,Yes
85625,Bungendore High School,Secondary School - Government,N/A,www.bungendore-h.schools.nsw.gov.au/,No,No
76804,Burnett State College,Secondary School - Government,N/A,www.burnettsc.eq.edu.au,Yes,Yes
71085,Burnie High School,Secondary School - Government,N/A,https://burniehigh.education.tas.edu.au/,Yes,Yes
71923,Burnside State High School,Secondary School - Government,N/A,https://eqi.com.au/find-a-school/eqi-school-list,Yes,Yes
69334,Burpengary State Secondary College,Secondary School - Government,N/A,https://eqi.com.au/find-a-school/eqi-school-list,No,Yes
74638,Burwood Girls High School,Secondary School - Government,N/A,https://burwoodg-h.schools.nsw.gov.au/,Yes,Yes
75417,Busselton Senior High School,Secondary School - Government,N/A,www.busseltonshs.wa.edu.au,Yes,Yes
70631,Butler College,Secondary School - Government,N/A,www.butlercollege.wa.edu.au/,Yes,Yes
73425,Byford Secondary College,Secondary School - Government,N/A,www.byfordsc.wa.edu.au/,Yes,Yes
74986,Byron Bay High School,Secondary School - Government,N/A,https://byronbay-h.schools.nsw.gov.au/,Yes,Yes
73953,Caboolture State High School,Secondary School - Government,N/A,www.cabooltureshs.eq.edu.au,Yes,Yes
75765,Cabramatta High School,Secondary School - Government,N/A,https://cabramatta-h.schools.nsw.gov.au/,Yes,Yes
74357,Cairns State High School,Secondary School - Government,N/A,https://eqi.com.au/find-a-school/eqi-school-list,Yes,Yes
72426,Callaghan College Jesmond Campus,Secondary School - Government,N/A,https://jesmondcc-h.schools.nsw.gov.au/,Yes,No
76173,Callaghan College Wallsend Campus,Secondary School - Government,N/A,www.wallsend-h.schools.nsw.edu.au,Yes,Yes
76322,Callaghan College Waratah Technology Campus,Secondary School - Government,N/A,www.waratah-h.schools.nsw.edu.au,Yes,Yes
85627,Calliope State High School,Secondary School - Government,N/A,www.calliopeshs.eq.edu.au,No,No
74020,Caloundra State High School,Secondary School - Government,N/A,https://eqi.com.au/find-a-school/eqi-school-list,Yes,Yes
70626,Calwell High School,Secondary School - Government,N/A,www.calwellhs.act.edu.au/,Yes,Yes
69624,Camberwell High School,Secondary School - Government,N/A,www.camhigh.vic.edu.au,Yes,Yes
69609,Cambridge Park High School,Secondary School - Government,N/A,www.cambridge-h.schools.nsw.edu.au,Yes,Yes
75766,Camden Haven High School,Secondary School - Government,N/A,www.camdenhave-h.schools.nsw.edu.au,Yes,Yes
73583,Camden High School,Secondary School - Government,N/A,www.camden-h.schools.nsw.edu.au,Yes,Yes
69217,Cammeraygal High School,Secondary School - Government,N/A,www.cammeraygal-h.schools.nsw.gov.au/,No,Yes
69298,Campbell High School,Secondary School - Government,N/A,www.campbellhs.act.edu.au/,Yes,Yes
71242,Campbelltown High School,Secondary School - Government,N/A,cpahs.nsw.edu.au,Yes,Yes
74844,Canberra High School,Secondary School - Government,N/A,www.canberrahs.act.edu.au/,Yes,Yes
69381,Canley Vale High School,Secondary School - Government,N/A,https://canleyvale-h.schools.nsw.gov.au/,Yes,Yes
75269,Canning College,Secondary School - Government,N/A,https://canningcollege.wa.edu.au/,Yes,No
71528,Canning Vale College,Secondary School - Government,N/A,www.cvc.wa.edu.au,Yes,Yes
73735,Canobolas Rural Technology High School,Secondary School - Government,N/A,www.canobolas-h.schools.nsw.edu.au,Yes,Yes
74987,Canowindra High School,Secondary School - Government,N/A,www.canowindra-h.schools.nsw.edu.au,Yes,Yes
69382,Canterbury Boys High School,Secondary School - Government,N/A,https://canterburb-h.schools.nsw.gov.au/about-our-school/enrolment.html,Yes,Yes
71906,Canterbury Girls High School,Secondary School - Government,N/A,https://canterburg-h.schools.nsw.gov.au/,Yes,Yes
75657,Canterbury Girls' Secondary College,Secondary School - Government,N/A,www.cgsc.vic.edu.au,Yes,Yes
71470,Cape Naturaliste College,Secondary School - Government,N/A,www.cnc.wa.edu.au,Yes,Yes
68806,Capella State High School,Secondary School - Government,N/A,www.capellashs.eq.edu.au,Yes,Yes
74343,Cardiff High School,Secondary School - Government,N/A,https://cardiff-h.schools.nsw.gov.au/,Yes,Yes
69076,Carine Senior High School,Secondary School - Government,N/A,www.carinehs.wa.edu.au,Yes,Yes
76930,Caringbah High School,Secondary School - Government,N/A,www.caringbah-h.schools.nsw.edu.au,Yes,Yes
73504,Carlingford High School,Secondary School - Government,N/A,carlingfor-h.schools.nsw.gov.au,Yes,Yes
72510,Carrum Downs Secondary College,Secondary School - Government,N/A,www.cdsc.vic.edu.au,Yes,Yes
77337,Casino High School,Secondary School - Government,N/A,www.casino-h.schools.nsw.edu.au,Yes,Yes
69629,Casterton Secondary College,Secondary School - Government,N/A,www.castertonsc.vic.edu.au,No,Yes
72622,Castle Hill High School,Secondary School - Government,N/A,https://castlehill-h.schools.nsw.gov.au/,Yes,Yes
74363,Castlemaine Secondary College,Secondary School - Government,N/A,www.csc.vic.edu.au,Yes,Yes
73423,Casuarina Senior College,Secondary School - Government,N/A,www.casuarinaseniorcollege.com.au,Yes,No
76115,Casula High School,Secondary School - Government,N/A,https://casula-h.schools.nsw.gov.au/,Yes,Yes
73955,Cavendish Road State High School,Secondary School - Government,N/A,https://eqi.com.au/find-a-school/eqi-school-list,Yes,Yes
72999,Cecil Andrews College,Secondary School - Government,N/A,www.cecilandrewscollege.wa.edu.au/,Yes,Yes
68793,Cecil Hills High School,Secondary School - Government,N/A,https://cecilhills-h.schools.nsw.gov.au/,Yes,Yes
75444,Centenary Heights State High School,Secondary School - Government,N/A,https://eqi.com.au/find-a-school/eqi-school-list,Yes,Yes
70571,Centenary State High School,Secondary School - Government,N/A,https://eqi.com.au/find-a-school/eqi-school-list,Yes,Yes
72766,Central Midlands Senior High School,Secondary School - Government,N/A,www.det.wa.edu.au/schoolsonline/contact.do?schoolID=4052,Yes,Yes
85579,Central Sydney Intensive English High School,Secondary School - Government,N/A,https://centralsydneyie-h.schools.nsw.gov.au/,No,No
70174,Centralian Middle School,Secondary School - Government,N/A,cms.nt.edu.au/,Yes,Yes
73725,Centralian Senior College,Secondary School - Government,N/A,https://centralianseniorcollege.com.au/,Yes,Yes
85185,Centre for Higher Education Studies,Secondary School - Government,N/A,www.ches.vic.edu.au,No,No
85665,Centre of Excellence in Agricultural Education,Secondary School - Government,N/A,www.richmondagcollege-h.schools.nsw.gov.au,No,No
68316,Cessnock High School,Secondary School - Government,N/A,www.cessnock-h.schools.nsw.edu.au,Yes,Yes
70054,Chaffey Secondary College,Secondary School - Government,N/A,www.chaffeysc.vic.edu.au,Yes,Yes
72561,Champion Bay Senior High School,Secondary School - Government,N/A,www.championbayshs.wa.edu.au/,Yes,Yes
74788,Charleville State High School,Secondary School - Government,N/A,www.charlevilleshs.eq.edu.au,Yes,Yes
75653,Charters Towers State High School,Secondary School - Government,N/A,www.charterstowersshs.eq.edu.au,Yes,Yes
71765,Chatham High School,Secondary School - Government,N/A,https://chatham-h.schools.nsw.gov.au/,Yes,Yes
71692,Chatswood High School,Secondary School - Government,N/A,https://chatswood-h.schools.nsw.gov.au/,Yes,Yes
74988,Cheltenham Girls High School,Secondary School - Government,N/A,www.cheltenham-h.schools.nsw.edu.au,Yes,Yes
73257,Cheltenham Secondary College,Secondary School - Government,N/A,www.cheltsec.vic.edu.au,Yes,Yes
75278,Cherrybrook Technology High School,Secondary School - Government,N/A,www.cherrybrok-h.schools.nsw.edu.au,Yes,Yes
77003,Chester Hill High School,Secondary School - Government,N/A,https://chesterhil-h.schools.nsw.gov.au/,Yes,Yes
75924,Chifley College Bidwill Campus,Secondary School - Government,N/A,www.bidwill-h.schools.nsw.edu.au,Yes,Yes
75592,Chifley College Dunheved Campus,Secondary School - Government,N/A,www.dunheved-h.schools.nsw.edu.au,Yes,Yes
76882,Chifley College Mt Druitt Campus,Secondary School - Government,N/A,www.mtdruitt-h.schools.nsw.edu.au,Yes,Yes
76434,Chifley College Senior Campus,Secondary School - Government,N/A,www.chifcolsnr-h.schools.nsw.edu.au,Yes,No
73188,Chifley College Shalvey Campus,Secondary School - Government,N/A,www.shalvey-h.schools.nsw.edu.au,Yes,Yes
69467,Chinchilla State High School,Secondary School - Government,N/A,www.chinchillashs.eq.edu.au/,Yes,Yes
76107,Christies Beach HS & Southern Vocational College,Secondary School - Government,N/A,www.cbhs.sa.edu.au,Yes,Yes
69442,Churchlands Senior High School,Secondary School - Government,N/A,www.churchlands.wa.edu.au,Yes,Yes
72559,Claremont College,Secondary School - Government,N/A,https://www.claremontcollege.education.tas.edu.au/,Yes,No
72843,Clarence High School,Secondary School - Government,N/A,https://clarencehigh.education.tas.edu.au/,Yes,Yes
76397,Clarkson Community High School,Secondary School - Government,N/A,www.clarksonchs.wa.edu.au,Yes,Yes
71495,Clermont State High School,Secondary School - Government,N/A,www.clermontshs.eq.edu.au,Yes,Yes
71853,Cleveland District State High School,Secondary School - Government,N/A,https://eqi.com.au/find-a-school/eqi-school-list,Yes,Yes
77121,Cleveland Street Intensive English High School,Secondary School - Government,N/A,www.clevelandi-h.schools.nsw.edu.au,Yes,Yes
75077,Clifton State High School,Secondary School - Government,N/A,www.cliftonshs.eq.edu.au,Yes,Yes
69396,Clontarf Beach State High School,Secondary School - Government,N/A,www.clontarfbeachshs.eq.edu.au,Yes,Yes
85295,Clyde Secondary College,Secondary School - Government,N/A,https://clydesc.vic.edu.au/,No,No
72136,Coastal Lakes College,Secondary School - Government,N/A,www.coastallakescollege.wa.edu.au,No,Yes
75834,Cobar High School,Secondary School - Government,N/A,www.cobar-h.schools.nsw.edu.au,Yes,Yes
73330,Cobden Technical School,Secondary School - Government,N/A,www.cobtech.vic.edu.au,Yes,Yes
73604,Cobram Secondary College,Secondary School - Government,N/A,www.cobramsc.vic.edu.au,Yes,Yes
68890,Coburg High School,Secondary School - Government,N/A,www.coburg.vic.edu.au,Yes,Yes
72139,Coffs Harbour High School,Secondary School - Government,N/A,https://coffsharb-h.schools.nsw.gov.au/,Yes,Yes
76860,Coffs Harbour Senior College,Secondary School - Government,N/A,www.coffsharbs-h.schools.nsw.edu.au,Yes,No
76066,Cohuna Secondary College,Secondary School - Government,N/A,www.cohuna-sc.vic.edu.au,Yes,Yes
70993,Colac Secondary College,Secondary School - Government,N/A,www.colac-sc.vic.edu.au,Yes,Yes
69213,Collie Senior High School,Secondary School - Government,N/A,www.collieshs.wa.edu.au/,Yes,Yes
86137,Collingwood Park State Secondary College,Secondary School - Government,N/A,https://collingwoodparkssc.eq.edu.au/,No,No
68955,Collinsville State High School,Secondary School - Government,N/A,www.collinsvilleshs.eq.edu.au,Yes,Yes
68716,Colo High School,Secondary School - Government,N/A,www.colo-h.schools.nsw.edu.au,Yes,Yes
71606,Colyton High School,Secondary School - Government,N/A,www.colyton-h.schools.nsw.edu.au,Yes,Yes
70176,Comet Bay College,Secondary School - Government,N/A,www.cometbaycollege.wa.edu.au,Yes,Yes
71971,Como Secondary College,Secondary School - Government,N/A,www.como.wa.edu.au,Yes,Yes
73308,Concord High School,Secondary School - Government,N/A,https://concord-h.schools.nsw.gov.au/,Yes,Yes
73658,Condell Park High School,Secondary School - Government,N/A,https://condellpk-h.schools.nsw.gov.au/,Yes,Yes
70906,Condobolin High School,Secondary School - Government,N/A,www.condobolin-h.schools.nsw.edu.au,Yes,Yes
77004,Conservatorium High School,Secondary School - Government,N/A,www.conservat-h.schools.nsw.edu.au,Yes,Yes
76852,Coodanup Community College,Secondary School - Government,N/A,www.coodanup.wa.edu.au/,Yes,Yes
72799,Coolum State High School,Secondary School - Government,N/A,https://eqi.com.au/find-a-school/eqi-school-list,Yes,Yes
71340,Coombabah State High School,Secondary School - Government,N/A,www.coombabashs.eq.edu.au,Yes,Yes
74565,Coomealla High School,Secondary School - Government,N/A,www.coomealla-h.schools.nsw.edu.au,Yes,Yes
74710,Coonabarabran High School,Secondary School - Government,N/A,www.coonabarab-h.schools.nsw.edu.au,Yes,Yes
74487,Coonamble High School,Secondary School - Government,N/A,www.coonamble-h.schools.nsw.edu.au,Yes,Yes
69468,Coorparoo Secondary College,Secondary School - Government,N/A,www.coorparoosecondarycollege.eq.edu.au,Yes,Yes
72140,Cootamundra High School,Secondary School - Government,N/A,www.cootamundr-h.schools.nsw.edu.au,Yes,Yes
71005,Copperfield College,Secondary School - Government,N/A,www.copperfieldcollege.vic.edu.au,Yes,Yes
75078,Corinda State High School,Secondary School - Government,N/A,https://eqi.com.au/find-a-school/eqi-school-list,Yes,Yes
70260,Corowa High School,Secondary School - Government,N/A,www.corowa-h.schools.nsw.edu.au,Yes,Yes
70560,Corrimal High School,Secondary School - Government,N/A,www.corrimal-h.schools.nsw.edu.au,Yes,Yes
69131,Cosgrove High School,Secondary School - Government,N/A,www.cosgrovehigh.education.tas.edu.au/,Yes,Yes
71693,Cowra High School,Secondary School - Government,N/A,www.cowra-h.schools.nsw.edu.au,Yes,Yes
76690,Craigieburn Secondary College,Secondary School - Government,N/A,www.craigieburnsc.vic.edu.au,Yes,Yes
68513,Craigmore High School,Secondary School - Government,N/A,www.craigmorehs.sa.edu.au,Yes,Yes
75369,Craigslea State High School,Secondary School - Government,N/A,https://eqi.com.au/find-a-school/eqi-school-list,Yes,Yes
74226,Cranbourne East Secondary College,Secondary School - Government,N/A,www.cesc.vic.edu.au,Yes,Yes
76691,Cranbourne Secondary College,Secondary School - Government,N/A,www.cranbournesc.vic.edu.au,Yes,Yes
85296,Cranbourne West Secondary College,Secondary School - Government,N/A,,No,No
69745,Cranebrook High School,Secondary School - Government,N/A,www.cranebrook-h.schools.nsw.edu.au,Yes,Yes
75500,Crestwood High School,Secondary School - Government,N/A,https://crestwood-h.schools.nsw.gov.au/,Yes,Yes
72697,Cronulla High School,Secondary School - Government,N/A,https://cronulla-h.schools.nsw.gov.au/,Yes,Yes
73436,Crookwell High School,Secondary School - Government,N/A,www.crookwell-h.schools.nsw.edu.au,Yes,Yes
69033,Croydon Community School,Secondary School - Government,N/A,www.croydoncs.vic.edu.au,Yes,Yes
72397,Crusoe Secondary College,Secondary School - Government,N/A,www.crusoecollege.vic.edu.au,Yes,Yes
71174,Cumberland High School,Secondary School - Government,N/A,https://cumberland-h.schools.nsw.gov.au/,Yes,Yes
70687,Cyril Jackson Senior Campus,Secondary School - Government,N/A,www.cyriljackson.wa.edu.au,Yes,No
76805,Dakabin State High School,Secondary School - Government,N/A,www.dakabinshs.eq.edu.au,Yes,Yes
73956,Dalby State High School,Secondary School - Government,N/A,www.dalbyshs.eq.edu.au,Yes,Yes
75729,Dalyellup College,Secondary School - Government,N/A,www.dalyellupcollege.wa.edu.au,Yes,Yes
68593,Dandenong High School,Secondary School - Government,N/A,www.dandenong-hs.vic.edu.au,Yes,Yes
