organisation_id,organisation_name,total_courses,pct_undergraduate,pct_postgraduate,pct_vet_vocational,pct_secondary,faculty_count,avg_domestic_fee,min_domestic_fee,max_domestic_fee,free_tafe_count,avg_ielts_requirement,pct_courses_with_ielts,courses_with_atar,atar_min,atar_max,atar_median,pct_with_alternate_entry,career_diversity,top_5_careers,top_anzsco_group,top_anzsco_group_pct,stem_career_pct,health_career_pct,education_career_pct,business_finance_career_pct
17007,S P Jain School of Global Management,6,33.3,66.7,0.0,0.0,1,34703.0,27769.0,39600.0,0,,0.0,2,70.0,70.0,70.0,0.0,6,Management Consultant | Marketing Officer | Business Systems Analyst | Financial Dealer and Broker | Financial Dealer's Assistant,Professionals,80.0,10.0,0.0,0.0,80.0
85919,SA Adelaide Language Centre Ltd,3,0.0,0.0,100.0,0.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
67576,SA Ambulance Service,1,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,1,Car Driver,Machine Operators & Drivers,100.0,0.0,0.0,0.0,0.0
10955,SAE Creative Media Institute,41,58.5,2.4,39.0,0.0,1,,,,0,0.15,100.0,0,,,,0.0,7,Illustrator | Film and Television Camera Operator | Film and Television Editor | Film and Television Producer's Assistant | Games Developer,Professionals,62.5,50.0,0.0,0.0,0.0
86192,SAGE COLLEGE OF AUSTRALIA PTY LTD,3,0.0,0.0,33.3,0.0,1,,,,0,6.0,100.0,0,,,,0.0,4,Community Worker | Aged Care Worker | General Manager | Training Officer,Community & Personal Service,81.8,0.0,81.8,0.0,9.1
86495,SBSS Management Pty Ltd,3,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,2,Occupational Health and Safety Officer | Paramedic,Community & Personal Service,50.0,0.0,100.0,0.0,0.0
17528,SCAA Shearer Woolhandler Training Inc,8,0.0,0.0,12.5,0.0,1,588.0,210.0,1630.0,0,,0.0,0,,,,0.0,4,Wool Classer | Farmer | Shearer | Shearing Shed Hand,Technicians & Trades,66.7,0.0,0.0,0.0,0.0
86302,SDG COLLEGE PTY LTD,3,0.0,0.0,33.3,0.0,1,9333.0,3500.0,18500.0,0,,0.0,0,,,,0.0,4,Training Officer | Civil and Structural Engineering Associate | Office Administrator | Security Officer,Professionals,40.0,20.0,0.0,0.0,40.0
85182,SECURITY COLLEGE OF AUSTRALIA PTY. LTD.,5,0.0,0.0,20.0,0.0,0,,,,0,,0.0,0,,,,0.0,3,Community Worker | Disability Support Worker | General Manager,Community & Personal Service,66.7,0.0,66.7,0.0,0.0
16225,SEDA Group Pty Ltd,1,100.0,0.0,0.0,0.0,0,21500.0,21500.0,21500.0,0,,0.0,0,,,,0.0,6,Events Coordinator | Project and Program Administrator | Recreation Officer | Sports Administrator | Sports Coach,Managers,33.3,0.0,0.0,0.0,33.3
85055,SEIR BEAUTY SCHOOL,3,0.0,0.0,66.7,0.0,1,,,,0,,0.0,0,,,,0.0,2,Beauty Therapist | Hairdresser,Community & Personal Service,80.0,0.0,0.0,0.0,0.0
13018,SELMAR Institute of Education,6,0.0,0.0,33.3,0.0,2,8994.0,7988.0,11250.0,0,,0.0,0,,,,0.0,9,Aged Care Worker | Community Worker | Recreation Officer | Child Carer | Disability Services Instructor,Community & Personal Service,68.2,0.0,77.3,0.0,4.5
13300,SG Learning and Development Pty Ltd,4,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,4,Project and Program Administrator | Technical Program Manager | General Manager | Office Administrator,Clerical & Administrative,75.0,0.0,0.0,0.0,0.0
86499,SHIELD EDUCATION PTY LTD,4,0.0,0.0,25.0,0.0,1,2400.0,2400.0,2400.0,0,,0.0,0,,,,0.0,3,Occupational Health and Safety Officer | Paramedic | Social Worker,Professionals,66.7,0.0,66.7,0.0,0.0
66070,SITE INSTITUTE PTY LTD,5,0.0,0.0,0.0,0.0,0,,,,0,5.83,60.0,0,,,,0.0,3,Cabinetmaker | Carpenter | Civil Engineer,Technicians & Trades,66.7,33.3,0.0,0.0,0.0
65792,SKILLED Group Limited,1,0.0,0.0,0.0,0.0,0,,,,0,0.0,100.0,0,,,,0.0,0,,,,,,,
67822,SKILLS CLICK PTY LIMITED,4,0.0,0.0,0.0,0.0,0,10000.0,10000.0,10000.0,0,,0.0,0,,,,0.0,3,Construction Manager | Carpenter | Painter and Decorator,Technicians & Trades,50.0,0.0,0.0,0.0,50.0
68098,SKILLS TRAINING GROUP AUSTRALIA PTY LTD,8,0.0,0.0,50.0,0.0,1,,,,0,,0.0,0,,,,0.0,6,Occupational Health and Safety Officer | Police Officer - Australian Federal Police | Civil Construction Worker | Construction Manager | Process Plant Operator (Oil and Gas),Professionals,50.0,0.0,40.0,0.0,20.0
85350,SKYLINE INSTITUTE OF TECHNOLOGY,12,0.0,0.0,8.3,0.0,1,,,,0,6.0,50.0,0,,,,0.0,16,Motor Mechanic - Car | Automotive Electrician | Heavy Vehicle Motor Mechanic | Cabinetmaker | Carpenter,Technicians & Trades,82.6,11.5,0.0,0.0,3.8
85876,SMEAG AUSTRALIA,6,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
12831,SMYL Community Services,3,0.0,0.0,66.7,0.0,1,,,,0,,0.0,0,,,,0.0,5,Community Worker | Disability Support Worker | Welfare Worker | Youth Worker | Education Aide,Community & Personal Service,78.9,0.0,78.9,0.0,0.0
67192,SOUTH SYDNEY COLLEGE (SSC),14,0.0,0.0,14.3,0.0,2,,,,0,,0.0,0,,,,0.0,15,Motor Mechanic - Car | Automotive Electrician | Heavy Vehicle Motor Mechanic | General Manager | Information Technology Support Technician,Technicians & Trades,70.0,11.1,2.8,0.0,0.0
85387,SOUTHERN LIGHTS INTERNATIONAL PTY LTD,4,0.0,0.0,0.0,0.0,0,,,,0,6.0,100.0,0,,,,0.0,7,Information Technology Support Technician | Platform Engineer | Site Reliability Engineer | General Manager | Office Administrator,Technicians & Trades,40.0,30.0,0.0,0.0,0.0
86270,ST Martin College Pty Ltd,6,0.0,0.0,0.0,0.0,0,9450.0,9450.0,9450.0,0,,0.0,0,,,,0.0,7,Information Technology Support Technician | Site Reliability Engineer | General Manager | Office Administrator | Platform Engineer,Technicians & Trades,40.0,33.3,0.0,0.0,0.0
85982,STAMFORD INTERNATIONAL COLLEGE PTY LTD,2,0.0,0.0,0.0,0.0,0,,,,0,5.25,100.0,0,,,,0.0,2,Project and Program Administrator | Technical Program Manager,Clerical & Administrative,100.0,0.0,0.0,0.0,0.0
67547,STELLAR COLLEGE PTY LTD,5,0.0,0.0,40.0,0.0,0,,,,0,6.0,60.0,0,,,,0.0,3,Chef | Project and Program Administrator | Technical Program Manager,Clerical & Administrative,50.0,0.0,0.0,0.0,0.0
67475,STEP 123 PTY LIMITED,11,0.0,0.0,27.3,0.0,0,3295.0,200.0,9500.0,0,,0.0,0,,,,0.0,7,Construction Manager | Civil Engineer | Management Consultant | Mobile Plant Operator | Training Officer,Professionals,53.8,15.4,7.7,0.0,53.8
85880,STEPS Sunshine Coast International College Ltd,5,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
86102,STUDY OF AUSTRALIAN TECHNOLOGIES AND HEALTHCARE EDUCATION PTY LTD,4,0.0,0.0,0.0,0.0,0,,,,0,6.0,100.0,0,,,,0.0,6,Information Technology Support Technician | Platform Engineer | Site Reliability Engineer | Community Worker | Systems Designer (Information Technology),Technicians & Trades,50.0,33.3,11.1,0.0,0.0
84986,SUNBEAM INTERNATIONAL COLLEGE PTY LTD,14,0.0,0.0,14.3,0.0,1,,,,0,,0.0,0,,,,0.0,14,Community Worker | Aged Care Worker | General Manager | Information Technology Support Technician | Platform Engineer,Community & Personal Service,45.0,20.0,36.0,0.0,4.0
67324,SUPERIOR TRAINING CENTRE PTY LTD,3,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,2,Refrigeration and Air Conditioning Mechanic | Electrician,Technicians & Trades,100.0,0.0,0.0,0.0,0.0
13732,SWC Training,17,0.0,0.0,64.7,0.0,2,,,,0,,0.0,0,,,,0.0,29,Ward Assistant | Therapy Aide | Dietary Aide | Gaming Worker | Waiter,Community & Personal Service,42.9,6.3,20.6,0.0,11.9
12472,SYC Ltd,3,0.0,0.0,100.0,0.0,1,1300.0,1300.0,1300.0,0,,0.0,0,,,,0.0,6,Sales Assistant | Technical Sales Representative | Education Aide | Marketing Officer | Training Officer,Professionals,50.0,0.0,11.1,0.0,50.0
84609,SYDNEY BUSINESS INSTITUTE PTY LIMITED,5,0.0,0.0,20.0,0.0,1,6000.0,6000.0,6000.0,0,,0.0,0,,,,0.0,8,General Manager | Information Technology Support Technician | Office Administrator | Platform Engineer | Property Developer,Professionals,33.3,25.0,0.0,0.0,12.5
67079,Sacred Heart International College,16,0.0,0.0,0.0,0.0,0,,,,0,5.5,50.0,0,,,,0.0,11,General Manager | Human Resource Manager | Information Technology Support Technician | Office Administrator | Platform Engineer,Managers,33.3,17.6,0.0,0.0,17.6
85170,Safe and Equal Inc,1,0.0,0.0,100.0,0.0,1,,,,0,,0.0,0,,,,0.0,1,Occupational Health and Safety Officer,Professionals,100.0,0.0,100.0,0.0,0.0
12156,Safelift Consultancy,4,0.0,0.0,50.0,0.0,1,,,,0,,0.0,0,,,,0.0,3,Forklift Operator | Training Officer | Occupational Health and Safety Officer,Professionals,50.0,0.0,16.7,0.0,33.3
13708,Saferight,3,0.0,0.0,66.7,0.0,1,1427.0,235.0,3400.0,0,,0.0,0,,,,0.0,2,Civil Engineer | Quality Assurance Inspector,Labourers,50.0,50.0,0.0,0.0,0.0
17202,Safety & Emergency Training (NQ) Pty Ltd,13,0.0,0.0,30.8,0.0,1,,,,0,,0.0,0,,,,0.0,9,Occupational Health and Safety Officer | Forklift Operator | Training Officer | Civil Construction Worker | Construction Manager,Professionals,55.6,0.0,44.4,0.0,22.2
74409,Safety Bay Senior High School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
16429,Safety Corp,9,0.0,11.1,22.2,0.0,1,336.0,250.0,423.0,0,,0.0,0,,,,0.0,11,Disability Support Worker | Aged Care Worker | Disability Services Instructor | Community Worker | Occupational Health and Safety Officer,Community & Personal Service,77.1,2.9,88.6,0.0,5.7
16241,Safety Direct Solutions Pty Ltd,19,0.0,0.0,47.4,0.0,1,,,,0,,0.0,0,,,,0.0,7,Occupational Health and Safety Officer | Training Officer | Chemical Engineer | Civil Construction Worker | Construction Manager,Professionals,85.7,9.5,52.4,0.0,23.8
67607,Safety Systems Pty Ltd,15,0.0,0.0,33.3,0.0,1,175.0,100.0,300.0,0,,0.0,0,,,,0.0,7,Occupational Health and Safety Officer | Training Officer | Management Consultant | Civil Construction Worker | Mobile Plant Operator,Professionals,75.0,0.0,43.8,0.0,37.5
86334,Safety Training Provider Pty Ltd,7,0.0,0.0,0.0,0.0,0,425.0,49.0,2200.0,0,,0.0,0,,,,0.0,6,Management Consultant | Miner | Nurse - Registered | Occupational Health and Safety Officer | Paramedic,Professionals,50.0,0.0,50.0,0.0,16.7
76734,Saint Stephen's College,3,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
69954,Sale College,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
13767,Salford College,27,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,16,General Manager | Office Administrator | Baker | Construction Manager | Project and Program Administrator,Technicians & Trades,50.0,8.3,0.0,0.0,8.3
66399,Salisbury College Australia,13,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,8,Office Administrator | Marketing Officer | General Manager | Chef | Information Technology Support Technician,Clerical & Administrative,36.4,7.1,0.0,0.0,21.4
71598,Salisbury East High School,6,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
71030,Salisbury North R-7 School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
86029,Saltbush Training Services,3,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,2,Child Carer | Early Childhood Educator,Community & Personal Service,100.0,0.0,100.0,0.0,0.0
86313,Saltire Training Group,11,0.0,0.0,45.5,0.0,1,408.0,325.0,450.0,0,,0.0,0,,,,0.0,5,Mobile Plant Operator | Car Driver | Truck Driver | Motor Mechanic - Car | Training Officer,Machine Operators & Drivers,80.0,0.0,0.0,0.0,10.0
70042,Samford Valley Steiner School,3,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
74734,San Clemente High School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
18124,Sanbourne Academy Pty Ltd,9,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,4,Marketing Officer | Office Administrator | Business Systems Analyst | General Manager,Professionals,50.0,12.5,0.0,0.0,37.5
69727,Sanderson Middle School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
68572,Sandringham College,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
72889,Sandringham East Primary School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
67087,Sapience College,6,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,5,General Manager | Civil and Structural Engineering Associate | Office Administrator | Project and Program Administrator | Technical Program Manager,Managers,40.0,16.7,0.0,0.0,0.0
355,Sarina Russo Institute,6,0.0,0.0,16.7,0.0,1,10000.0,10000.0,10000.0,0,,0.0,0,,,,0.0,3,Community Worker | Welfare Worker | Social Worker,Community & Personal Service,66.7,0.0,66.7,0.0,0.0
13748,"Scaffold Tool & Training Company Pty Limited, The",2,0.0,0.0,0.0,0.0,0,1350.0,1350.0,1350.0,0,,0.0,0,,,,0.0,1,Scaffolder,Labourers,100.0,0.0,0.0,0.0,0.0
70680,Scarborough Primary School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
13696,School of Health,3,0.0,0.0,33.3,0.0,1,10247.0,1500.0,26500.0,0,7.0,33.3,0,,,,0.0,2,Aged Care Worker | Social Worker,Professionals,50.0,0.0,50.0,0.0,0.0
85776,Scientific Research Development Institute of Technology Australia Pty Ltd,2,0.0,0.0,0.0,0.0,0,15250.0,10500.0,20000.0,0,5.5,100.0,0,,,,0.0,1,Surveyor,Professionals,100.0,100.0,0.0,0.0,0.0
17405,Scope Training,4,0.0,0.0,100.0,0.0,1,2872.0,1750.0,3440.0,0,,0.0,0,,,,0.0,7,Public Servant - Australian Public Service | Public Servant - State Government | Training Officer | Inventory and Supply Officer | Logistics Clerk,Clerical & Administrative,50.0,0.0,0.0,0.0,16.7
70099,Scoresby Secondary College,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
76539,Scotch College,3,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
69788,Scotch College,4,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
75491,Scotch College,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
77098,Scotch Oakburn College,3,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
70522,Scots All Saints College,3,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
85875,Scots English College,6,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
340,Scripture Union Queensland,1,0.0,0.0,100.0,0.0,1,,,,0,,0.0,0,,,,0.0,2,Community Worker | Youth Worker,Community & Personal Service,100.0,0.0,100.0,0.0,0.0
13327,Sea English Academy International Pty Ltd,10,0.0,0.0,10.0,0.0,0,,,,0,,0.0,0,,,,0.0,11,General Manager | Information Technology Support Technician | Platform Engineer | Site Reliability Engineer | Cabinetmaker,Technicians & Trades,50.0,20.0,0.0,0.0,6.7
13081,Seafood and Maritime Industries Training Ltd,5,0.0,0.0,20.0,0.0,1,,,,0,,0.0,0,,,,0.0,2,Occupational Health and Safety Officer | Quality Assurance Inspector,Labourers,50.0,0.0,50.0,0.0,0.0
11405,Seafood and Maritime Training,8,0.0,0.0,25.0,0.0,0,,,,0,,0.0,0,,,,0.0,7,Aquaculture Technician | Fish Farm Hand | Aquaculture Farmer | Food Process Worker | Seafood Processor,Labourers,50.0,33.3,0.0,0.0,0.0
72744,Seaford Secondary College,6,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
73033,Seaholme Primary School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
72560,Seaton High School,6,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
17817,Sechi Hair Academy,3,0.0,0.0,33.3,0.0,1,17026.0,14540.0,19895.0,0,,0.0,0,,,,0.0,3,Hairdresser | Hair and Beauty Salon Assistant | Trichologist,Technicians & Trades,68.4,0.0,0.0,0.0,0.0
76070,Serpell Primary School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
17738,Serve It Up,6,0.0,0.0,0.0,0.0,0,1973.0,60.0,5500.0,0,,0.0,0,,,,0.0,0,,,,,,,
73148,Sevenoaks Senior College,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
74900,Seymour College,3,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
84890,Shafston International Pty Ltd,22,0.0,0.0,4.5,0.0,1,,,,0,5.43,31.8,0,,,,0.0,14,Aged Care Worker | Community Worker | Office Administrator | Child Carer | Disability Support Worker,Community & Personal Service,65.5,8.8,55.9,0.0,2.9
85920,Shane Global Village Brisbane Pty Ltd,1,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
13068,Shared Hope Training Pty Ltd,1,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,1,Occupational Health and Safety Officer,Professionals,100.0,0.0,100.0,0.0,0.0
66122,Sheffield College,10,0.0,0.0,30.0,0.0,2,,,,0,5.75,60.0,0,,,,0.0,8,Motor Mechanic - Car | Automotive Electrician | Heavy Vehicle Motor Mechanic | Office Administrator | General Manager,Technicians & Trades,76.0,0.0,0.0,0.0,0.0
71334,Sheldon College,3,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
72922,Shenton College,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
66133,Sheppard Associates Pty Ltd,17,0.0,0.0,0.0,0.0,0,,,,0,6.0,5.9,0,,,,0.0,13,Office Administrator | General Manager | Information Technology Support Technician | Platform Engineer | Project and Program Administrator,Clerical & Administrative,37.5,13.6,0.0,0.0,4.5
11509,Shepparton Adult & Community Education College Inc,13,0.0,0.0,23.1,15.4,2,2894.0,434.0,12615.0,0,,0.0,0,,,,0.0,11,Education Aide | Community Worker | Teacher - Secondary | Social Worker | Welfare Worker,Community & Personal Service,64.3,3.2,58.1,9.7,3.2
17834,Sheridan Institute of Higher Education,6,16.7,66.7,16.7,0.0,2,8423.0,3500.0,21840.0,0,,0.0,1,70.0,70.0,70.0,0.0,18,Accountant | Marketing Officer | Office Administrator | Early Childhood Educator | Management Consultant,Professionals,64.5,0.0,6.5,32.3,35.5
86114,Shirley Smith High School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
74951,Shore,3,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
18091,Short Courses Australia,15,0.0,0.0,46.7,0.0,1,514.0,50.0,4500.0,0,,0.0,0,,,,0.0,15,Cook | Chef | Occupational Health and Safety Officer | Mobile Plant Operator | Management Consultant,Technicians & Trades,42.4,3.0,21.2,0.0,12.1
77260,Siena College,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
65987,Signature Training Pty Ltd,1,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
84922,Signet College Pty Ltd,2,0.0,0.0,50.0,0.0,1,,,,0,,0.0,0,,,,0.0,12,Hotel or Motel Manager | Hotel Service Supervisor | Bookmaker's Clerk | Chef | Gaming Worker,Community & Personal Service,36.4,0.0,0.0,0.0,0.0
66238,Signet Institute of Australia,19,0.0,0.0,26.3,0.0,3,,,,0,6.0,89.5,0,,,,0.0,24,Community Worker | Motor Mechanic - Car | Medical Laboratory Technician | Laboratory Worker | Aged Care Worker,Technicians & Trades,49.2,19.7,31.1,0.0,3.3
85349,Silverline College Pty Ltd,16,0.0,0.0,0.0,0.0,0,,,,0,0.0,100.0,0,,,,0.0,12,Information Technology Support Technician | Office Administrator | Site Reliability Engineer | Child Carer | Early Childhood Educator,Community & Personal Service,40.0,18.2,27.3,0.0,0.0
71269,Silverton Primary School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
17286,Simmonds & Bristow Pty Ltd,2,0.0,0.0,0.0,0.0,0,8092.0,7333.0,8850.0,0,,0.0,0,,,,0.0,1,Water Services Officer,Clerical & Administrative,100.0,0.0,0.0,0.0,0.0
67186,Simple Training Academy Pty. Ltd.,1,0.0,0.0,100.0,0.0,1,,,,0,,0.0,0,,,,0.0,2,Training Officer | Security Officer,Professionals,66.7,0.0,0.0,0.0,66.7
73377,Sir Joseph Banks High School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
86193,Site Smart Training Pty Ltd,2,0.0,0.0,50.0,0.0,1,,,,0,,0.0,0,,,,0.0,2,Mobile Plant Operator | Civil Construction Worker,Machine Operators & Drivers,66.7,0.0,0.0,0.0,0.0
65777,Skill Hire WA,15,0.0,0.0,6.7,0.0,1,,,,0,,0.0,0,,,,0.0,11,Civil Construction Worker | Construction Worker | Insurance Officer | Mobile Plant Operator | Occupational Health and Safety Officer,Professionals,35.3,5.9,17.6,0.0,17.6
308,Skill360 Australia,1,0.0,0.0,100.0,0.0,1,,,,0,,0.0,0,,,,0.0,1,Sales Assistant,Sales Workers,100.0,0.0,0.0,0.0,0.0
17684,Skilled Up Pty Ltd,10,0.0,0.0,10.0,0.0,1,3000.0,3000.0,3000.0,0,,0.0,0,,,,0.0,8,Education Officer | Child Carer | Construction Manager | Early Childhood Educator | Chef,Professionals,82.4,0.0,7.8,0.0,86.3
13137,Skillinvest,36,0.0,0.0,22.2,0.0,1,5381.0,175.0,11770.0,0,,0.0,0,,,,0.0,25,Hair and Beauty Salon Assistant | Hairdresser | Trichologist | Track Rider | Motor Mechanic - Car,Technicians & Trades,42.6,7.4,0.0,0.0,1.9
66540,"Skills Australia Institute, Western Australia College lnternational",13,0.0,0.0,15.4,0.0,2,,,,0,,0.0,0,,,,0.0,17,Motor Mechanic - Car | Automotive Electrician | Heavy Vehicle Motor Mechanic | Child Carer | Early Childhood Educator,Technicians & Trades,73.1,3.4,13.8,0.0,0.0
65850,Skills Base Australia Pty Ltd,8,0.0,0.0,87.5,0.0,2,,,,0,,0.0,0,,,,0.0,10,Butcher | Meat Processing Worker | Farm Hand | Crop Farmer | Farmer,Labourers,39.3,3.6,0.0,0.0,0.0
67142,Skills Institute Australia,21,0.0,0.0,14.3,0.0,2,,,,0,5.17,14.3,0,,,,0.0,21,Motor Mechanic - Car | Automotive Electrician | Heavy Vehicle Motor Mechanic | Technical Program Manager | Project and Program Administrator,Technicians & Trades,83.3,7.5,0.0,0.0,2.5
67433,Skills International Pty Ltd,18,0.0,0.0,16.7,0.0,1,,,,0,,0.0,0,,,,0.0,14,Community Worker | Aged Care Worker | General Manager | Child Carer | Early Childhood Educator,Community & Personal Service,60.9,10.7,50.0,0.0,3.6
66485,Skills Lab Pty Ltd,2,0.0,0.0,0.0,0.0,0,14850.0,13750.0,15950.0,0,,0.0,0,,,,0.0,0,,,,,,,
66048,Skills Recognition International,1,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
65868,Skills Strategies International and Pathways Skills Centre,1,0.0,0.0,100.0,0.0,1,3950.0,3950.0,3950.0,0,,0.0,0,,,,0.0,1,Social Worker,Professionals,100.0,0.0,0.0,0.0,0.0
13143,Skills Training Australia,7,0.0,0.0,14.3,0.0,1,2000.0,2000.0,2000.0,0,5.5,42.9,0,,,,0.0,6,Operating Theatre Technician | Ward Assistant | Health Promotion Practitioner | Chef | Community Worker,Technicians & Trades,46.7,33.3,53.3,0.0,0.0
86321,Skillwise Training Pty Ltd as trustee for The Ali Lika Family Trust,13,0.0,0.0,15.4,0.0,1,274.0,90.0,360.0,0,,0.0,0,,,,0.0,4,Occupational Health and Safety Officer | Paramedic | Process Plant Operator (Oil and Gas) | Training Officer,Professionals,60.0,0.0,60.0,0.0,20.0
85947,Skyline Higher Education Australia,2,0.0,50.0,0.0,0.0,0,40000.0,40000.0,40000.0,0,,0.0,0,,,,0.0,0,,,,,,,
67104,Skyline International College,19,0.0,0.0,10.5,0.0,2,,,,0,,0.0,0,,,,0.0,18,Automotive Electrician | Motor Mechanic - Car | Heavy Vehicle Motor Mechanic | General Manager | Site Reliability Engineer,Technicians & Trades,64.5,8.3,13.9,0.0,2.8
86356,Smart Nation Education Pty Ltd,1,0.0,0.0,100.0,0.0,1,,,,0,,0.0,0,,,,0.0,1,Community Worker,Community & Personal Service,100.0,0.0,100.0,0.0,0.0
16255,Smart Training & Consulting Group,2,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,2,General Manager | Office Administrator,Managers,50.0,0.0,0.0,0.0,0.0
66446,Smartlink Training Pty Ltd,10,0.0,0.0,0.0,0.0,0,,,,0,0.0,100.0,0,,,,0.0,5,Occupational Health and Safety Officer | Consultant Physician | Nurse - Registered | Paramedic | Therapy Aide,Professionals,75.0,0.0,100.0,0.0,0.0
325,Smartskill Pty Ltd,2,0.0,0.0,50.0,0.0,1,2980.0,2980.0,2980.0,0,,0.0,0,,,,0.0,4,Sales Assistant | Technical Sales Representative | Marketing Officer | Sales Representative,Sales Workers,50.0,0.0,0.0,0.0,50.0
71925,Smithfield State High School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
75566,Smithton High School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
68454,Somerset College,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
71772,Somerville House,3,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
13229,Sonic HealthPlus,2,0.0,0.0,50.0,0.0,1,,,,0,,0.0,0,,,,0.0,2,Counsellor | Occupational Health and Safety Officer,Professionals,100.0,0.0,50.0,0.0,0.0
73639,Sorrento Primary School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
85877,South Australian College of English,4,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
85058,South Brisbane Institute,3,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,2,Chef | General Manager,Managers,50.0,0.0,0.0,0.0,0.0
11205,South Coast Careers College,1,0.0,0.0,100.0,0.0,1,,,,0,,0.0,0,,,,0.0,1,Training Officer,Professionals,100.0,0.0,0.0,0.0,100.0
