organisation_id,name,org_type,state,suburb,postcode,latitude,longitude,sa2_code,sa2_name,sa3_code,sa3_name,lga_code,lga_name,median_rent_weekly,youth_pct,overseas_born_pct,seifa_irsad_score,seifa_irsad_decile,seifa_label,sunshine_hours_yr,car_jail_score,car_free_commute_pct,wfh_pct,pedal_path_pct,night_economy_pct,knowledge_worker_pct,student_bubble_pct,renter_republic_pct,vertical_city_pct,housing_stress_ratio,fresh_energy_pct,community_glue_pct,non_english_home_pct,global_mix_score,car_jail_score_norm,car_free_commute_pct_norm,wfh_pct_norm,pedal_path_pct_norm,night_economy_pct_norm,knowledge_worker_pct_norm,student_bubble_pct_norm,renter_republic_pct_norm,vertical_city_pct_norm,housing_stress_ratio_norm,fresh_energy_pct_norm,community_glue_pct_norm,global_mix_score_norm,qualification_density,grad_capture_rate,professional_job_pct,stem_field_pct,income_growth_signal,employment_rate,mortgage_stress_pct,qualification_density_norm,grad_capture_rate_norm,professional_job_pct_norm,stem_field_pct_norm,income_growth_signal_norm,employment_rate_norm,mortgage_stress_pct_norm,social_scene_score,food_scene_pct,entertainment_pct,healthcare_access_pct,education_hub_pct,retail_density_pct,civic_services_pct,knowledge_hub_pct,job_gravity_ratio,social_scene_score_norm,food_scene_pct_norm,entertainment_pct_norm,healthcare_access_pct_norm,education_hub_pct_norm,retail_density_pct_norm,civic_services_pct_norm,knowledge_hub_pct_norm,job_gravity_ratio_norm,uni_town_index,just_one_more_degree,low_income_youth_pct,sharehouse_capital,bank_of_mum_and_dad,peter_pan_index,adulting_score,dink_potential,singles_scene,first_job_energy,side_hustle_generation,promotion_pipeline,startup_dreamer_density,uni_town_index_norm,low_income_youth_pct_norm,sharehouse_capital_norm,first_job_energy_norm,side_hustle_generation_norm,promotion_pipeline_norm,startup_dreamer_density_norm,bank_of_mum_and_dad_norm,peter_pan_index_norm,adulting_score_norm,singles_scene_norm,dink_potential_norm,just_one_more_degree_norm,ramen_economy_score,ramen_economy_score_norm,delayed_adulting_score,delayed_adulting_score_norm,all_nighter_index,all_nighter_index_norm,rent_forever_index,rent_forever_index_norm,nightlife_index,nightlife_index_norm,digital_nomad_potential,digital_nomad_potential_norm,flat_white_density,flat_white_density_norm,global_youth_hub,global_youth_hub_norm
66679,Australian Management Control Pty Ltd,Registered Training Organisation,ACT,PHILLIP,2606.0,-35.3446672,149.0836834,801091109,Phillip,80109.0,Woden Valley,89399.0,Unincorporated ACT,440.0,11.1,22.2,1085.0,9.0,Established & Affluent,1977.0,9.7,45.2,8.8,14.0,8.5,37.9,13.6,49.5,67.0,32.8,35.8,13.1,31.9,27.0,9.7,45.2,8.8,14.0,8.5,37.9,13.6,49.5,67.0,32.8,35.8,13.1,27.0,69.0,67.3,51.9,31.8,42.2,76.8,6.3,69.0,67.3,51.9,31.8,42.2,76.8,6.3,7.6,6.7,0.9,12.2,2.4,10.8,51.6,5.9,8.038,7.6,6.7,0.9,12.2,2.4,10.8,51.6,5.9,70.1,9.6,34.3,20.1,10.9,1.6,0.8,75.8,54.4,64.1,96.0,21.1,52.4,10.4,9.6,20.1,10.9,96.0,21.1,52.4,10.4,1.6,0.8,75.8,64.1,54.4,34.3,27.7,27.7,41.5,41.5,11.0,11.0,35.1,35.1,5.4,5.4,17.5,17.5,7.7,7.7,11.7,11.7
67705,Australian Maritime Safety Authority,Registered Training Organisation,ACT,Braddon,2612.0,-35.2744863,149.130682,801051051,Braddon,80105.0,North Canberra,89399.0,Unincorporated ACT,495.0,18.3,22.1,1155.0,10.0,Established & Affluent,1977.0,17.2,60.9,11.4,27.6,8.5,32.1,30.5,60.4,80.7,32.7,37.3,20.8,21.0,21.6,17.2,60.9,11.4,27.6,8.5,32.1,30.5,60.4,80.7,32.7,37.3,20.8,21.6,77.6,63.4,65.9,34.2,51.9,77.9,13.5,77.6,63.4,65.9,34.2,51.9,77.9,13.5,23.3,21.0,2.3,12.6,6.0,4.3,11.3,22.5,1.914,23.3,21.0,2.3,12.6,6.0,4.3,11.3,22.5,49.4,23.9,36.0,43.7,27.8,0.6,0.3,65.8,45.3,86.7,95.7,21.7,69.3,21.0,23.9,43.7,27.8,95.7,21.7,69.3,21.0,0.6,0.3,65.8,86.7,45.3,36.0,44.9,44.9,58.3,58.3,19.5,19.5,48.4,48.4,10.6,10.6,22.0,22.0,21.5,21.5,19.3,19.3
66665,Australian Security Education & Consulting Pty Ltd,Registered Training Organisation,ACT,Mitchell,2911.0,-35.2143761,149.1380832,801041045,Mitchell,80104.0,Gungahlin,89399.0,Unincorporated ACT,0.0,0.0,,,,,1977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,50.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,50.0,,0.0,,0.0,0.0,0.0,33.3,,0.0,,0.0,0.0,0.0,33.3,,5.6,1.8,3.8,3.8,2.2,6.1,6.5,8.6,4130.0,5.6,1.8,3.8,3.8,2.2,6.1,6.5,8.6,100.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,2.9,2.9,5.2,5.2,,
84906,Australian Workplace Skills Institute,Registered Training Organisation,ACT,PHILLIP,2606.0,-35.3544999,149.0886485,801091109,Phillip,80109.0,Woden Valley,89399.0,Unincorporated ACT,440.0,11.1,22.2,1085.0,9.0,Established & Affluent,1977.0,9.7,45.2,8.8,14.0,8.5,37.9,13.6,49.5,67.0,32.8,35.8,13.1,31.9,27.0,9.7,45.2,8.8,14.0,8.5,37.9,13.6,49.5,67.0,32.8,35.8,13.1,27.0,69.0,67.3,51.9,31.8,42.2,76.8,6.3,69.0,67.3,51.9,31.8,42.2,76.8,6.3,7.6,6.7,0.9,12.2,2.4,10.8,51.6,5.9,8.038,7.6,6.7,0.9,12.2,2.4,10.8,51.6,5.9,70.1,9.6,34.3,20.1,10.9,1.6,0.8,75.8,54.4,64.1,96.0,21.1,52.4,10.4,9.6,20.1,10.9,96.0,21.1,52.4,10.4,1.6,0.8,75.8,64.1,54.4,34.3,27.7,27.7,41.5,41.5,11.0,11.0,35.1,35.1,5.4,5.4,17.5,17.5,7.7,7.7,11.7,11.7
11717,AUSTSWIM,Registered Training Organisation,ACT,DEAKIN,2600.0,-35.322593,149.0973446,801061062,Deakin,80106.0,South Canberra,89399.0,Unincorporated ACT,560.0,12.3,16.1,1169.0,10.0,Established & Affluent,1977.0,6.7,36.4,15.0,6.1,7.9,41.4,12.4,21.3,13.9,35.5,15.8,25.8,14.2,15.2,6.7,36.4,15.0,6.1,7.9,41.4,12.4,21.3,13.9,35.5,15.8,25.8,15.2,73.5,65.7,66.0,29.2,57.9,59.3,53.7,73.5,65.7,66.0,29.2,57.9,59.3,53.7,5.7,2.1,3.6,37.0,11.4,0.8,8.2,19.0,8.076,5.7,2.1,3.6,37.0,11.4,0.8,8.2,19.0,70.1,10.3,11.6,36.0,12.5,10.8,5.5,54.4,47.2,78.0,94.2,30.6,66.4,22.6,10.3,36.0,12.5,94.2,30.6,66.4,22.6,10.8,5.5,54.4,78.0,47.2,11.6,23.2,23.2,37.3,37.3,10.2,10.2,17.7,17.7,4.5,4.5,25.1,25.1,14.6,14.6,9.4,9.4
66675,Best Practice Project Management Pty Ltd,Registered Training Organisation,ACT,Wanniassa,2903.0,-35.4049243,149.1025271,801071090,Wanniassa,80107.0,Tuggeranong,89399.0,Unincorporated ACT,400.0,10.6,11.1,1060.0,8.0,Up-and-Coming,1977.0,4.2,30.6,10.4,2.0,7.7,31.8,9.1,20.8,0.8,35.5,10.4,17.9,11.5,11.3,4.2,30.6,10.4,2.0,7.7,31.8,9.1,20.8,0.8,35.5,10.4,17.9,11.3,51.4,77.4,44.9,38.0,40.5,62.2,15.0,51.4,77.4,44.9,38.0,40.5,62.2,15.0,25.8,21.2,4.6,10.6,31.7,12.1,1.9,3.9,1.048,25.8,21.2,4.6,10.6,31.7,12.1,1.9,3.9,40.7,6.4,12.2,51.0,4.4,12.5,6.9,64.1,58.5,66.8,91.7,27.1,43.2,13.0,6.4,51.0,4.4,91.7,27.1,43.2,13.0,12.5,6.9,64.1,66.8,58.5,12.2,27.0,27.0,30.7,30.7,8.4,8.4,16.1,16.1,11.2,11.2,15.4,15.4,12.7,12.7,5.6,5.6
68168,Bhairav Baba Pty Ltd,Registered Training Organisation,ACT,TURNER,2612.0,-35.27525,149.127035,801051060,Turner,80105.0,North Canberra,89399.0,Unincorporated ACT,480.0,19.1,18.3,1146.0,10.0,Established & Affluent,1977.0,14.2,60.3,11.9,26.0,7.7,34.4,33.5,54.1,73.2,33.1,32.8,22.7,18.8,18.6,14.2,60.3,11.9,26.0,7.7,34.4,33.5,54.1,73.2,33.1,32.8,22.7,18.6,81.7,64.6,64.1,37.1,50.8,73.6,20.0,81.7,64.6,64.1,37.1,50.8,73.6,20.0,7.1,6.6,0.5,13.8,14.7,0.8,5.6,31.4,0.857,7.1,6.6,0.5,13.8,14.7,0.8,5.6,31.4,37.8,27.7,31.5,47.8,31.6,2.5,1.0,61.0,43.4,86.8,96.3,25.8,66.9,21.3,27.7,47.8,31.6,96.3,25.8,66.9,21.3,2.5,1.0,61.0,86.8,43.4,31.5,45.1,45.1,57.5,57.5,20.6,20.6,45.9,45.9,4.9,4.9,25.9,25.9,19.8,19.8,16.7,16.7
65793,Blended Learning International Pty Ltd,Registered Training Organisation,ACT,DICKSON,2602.0,-35.2502635,149.1392721,801051054,Dickson,80105.0,North Canberra,89399.0,Unincorporated ACT,500.0,18.4,17.0,1118.0,10.0,Established & Affluent,1977.0,10.9,51.6,11.9,13.6,11.3,31.4,28.5,46.3,49.2,38.4,33.1,21.8,19.5,18.2,10.9,51.6,11.9,13.6,11.3,31.4,28.5,46.3,49.2,38.4,33.1,21.8,18.2,76.5,64.9,59.5,36.8,44.5,74.7,18.5,76.5,64.9,59.5,36.8,44.5,74.7,18.5,17.3,16.0,1.3,6.5,11.7,7.1,28.8,7.9,3.785,17.3,16.0,1.3,6.5,11.7,7.1,28.8,7.9,59.2,20.8,25.6,50.0,30.6,1.5,0.6,63.6,48.4,83.7,96.6,31.4,61.9,18.6,20.8,50.0,30.6,96.6,31.4,61.9,18.6,1.5,0.6,63.6,83.7,48.4,25.6,41.6,41.6,53.5,53.5,19.9,19.9,39.2,39.2,9.5,9.5,17.1,17.1,14.2,14.2,14.9,14.9
66684,Bull & Bear Special Assignments Pty Ltd,Registered Training Organisation,ACT,Manuka,2603.0,-35.321661,149.133058,801061064,Griffith (ACT),80106.0,South Canberra,89399.0,Unincorporated ACT,462.0,11.4,13.7,1149.0,10.0,Established & Affluent,1977.0,7.7,42.5,12.8,11.4,7.2,31.7,13.9,40.7,53.4,29.4,23.1,21.6,14.0,13.8,7.7,42.5,12.8,11.4,7.2,31.7,13.9,40.7,53.4,29.4,23.1,21.6,13.8,75.8,69.2,64.7,29.7,55.4,69.3,33.7,75.8,69.2,64.7,29.7,55.4,69.3,33.7,22.4,20.5,1.9,16.2,9.9,9.7,2.3,17.6,1.917,22.4,20.5,1.9,16.2,9.9,9.7,2.3,17.6,49.4,10.2,22.5,37.8,14.3,4.1,1.9,67.3,45.4,77.8,96.1,20.1,65.5,16.8,10.2,37.8,14.3,96.1,20.1,65.5,16.8,4.1,1.9,67.3,77.8,45.4,22.5,30.8,30.8,44.3,44.3,10.6,10.6,30.0,30.0,9.9,9.9,20.7,20.7,18.3,18.3,7.4,7.4
86510,Burbirra Registered Training Organisation Pty Ltd,Registered Training Organisation,ACT,FYSHWICK,2609.0,-35.327,149.1798,801061130,Fyshwick,80106.0,South Canberra,89399.0,Unincorporated ACT,323.0,13.5,0.0,,,,1977.0,0.0,50.0,27.3,0.0,0.0,0.0,0.0,36.4,0.0,53.9,40.4,15.1,0.0,0.0,0.0,50.0,27.3,0.0,0.0,0.0,0.0,36.4,0.0,53.9,40.4,15.1,0.0,16.7,100.0,59.1,38.9,0.0,39.6,,16.7,100.0,59.1,38.9,0.0,39.6,,4.2,3.4,0.8,1.9,1.9,16.7,8.8,13.0,1333.208,4.2,3.4,0.8,1.9,1.9,16.7,8.8,13.0,100.0,0.0,26.3,,0.0,0.0,0.0,50.0,28.6,55.0,,0.0,71.4,,0.0,,0.0,,0.0,71.4,,0.0,0.0,50.0,55.0,28.6,26.3,18.2,18.2,30.5,30.5,0.0,0.0,21.8,21.8,1.4,1.4,13.4,13.4,8.2,8.2,0.0,0.0
222,Canberra Institute of Technology (CIT),TAFE Institute,ACT,PHILLIP,2606.0,-35.3482614,149.096537,801091109,Phillip,80109.0,Woden Valley,89399.0,Unincorporated ACT,440.0,11.1,22.2,1085.0,9.0,Established & Affluent,1977.0,9.7,45.2,8.8,14.0,8.5,37.9,13.6,49.5,67.0,32.8,35.8,13.1,31.9,27.0,9.7,45.2,8.8,14.0,8.5,37.9,13.6,49.5,67.0,32.8,35.8,13.1,27.0,69.0,67.3,51.9,31.8,42.2,76.8,6.3,69.0,67.3,51.9,31.8,42.2,76.8,6.3,7.6,6.7,0.9,12.2,2.4,10.8,51.6,5.9,8.038,7.6,6.7,0.9,12.2,2.4,10.8,51.6,5.9,70.1,9.6,34.3,20.1,10.9,1.6,0.8,75.8,54.4,64.1,96.0,21.1,52.4,10.4,9.6,20.1,10.9,96.0,21.1,52.4,10.4,1.6,0.8,75.8,64.1,54.4,34.3,27.7,27.7,41.5,41.5,11.0,11.0,35.1,35.1,5.4,5.4,17.5,17.5,7.7,7.7,11.7,11.7
65853,Capital Careers Pty Ltd,Registered Training Organisation,ACT,Belconnen,2617.0,-35.2404192,149.0671847,801011002,Belconnen,80101.0,Belconnen,89399.0,Unincorporated ACT,430.0,18.3,34.0,1058.0,8.0,Up-and-Coming,1977.0,14.0,47.7,8.7,11.7,13.9,34.5,28.6,63.5,74.9,42.6,36.5,14.6,40.0,37.0,14.0,47.7,8.7,11.7,13.9,34.5,28.6,63.5,74.9,42.6,36.5,14.6,37.0,69.8,58.3,43.8,39.4,30.9,69.1,6.3,69.8,58.3,43.8,39.4,30.9,69.1,6.3,9.3,7.7,1.6,8.5,2.1,15.2,28.9,21.4,4.94,9.3,7.7,1.6,8.5,2.1,15.2,28.9,21.4,63.0,24.4,33.5,49.0,15.8,1.0,0.4,70.3,54.4,71.0,92.6,33.1,46.0,15.4,24.4,49.0,15.8,92.6,33.1,46.0,15.4,1.0,0.4,70.3,71.0,54.4,33.5,47.0,47.0,50.1,50.1,21.2,21.2,49.5,49.5,7.7,7.7,21.5,21.5,14.8,14.8,29.7,29.7
16594,Capital Training Institute Pty Ltd,Registered Training Organisation,ACT,BRADDON,2612.0,-35.275866,149.1333733,801051051,Braddon,80105.0,North Canberra,89399.0,Unincorporated ACT,495.0,18.3,22.1,1155.0,10.0,Established & Affluent,1977.0,17.2,60.9,11.4,27.6,8.5,32.1,30.5,60.4,80.7,32.7,37.3,20.8,21.0,21.6,17.2,60.9,11.4,27.6,8.5,32.1,30.5,60.4,80.7,32.7,37.3,20.8,21.6,77.6,63.4,65.9,34.2,51.9,77.9,13.5,77.6,63.4,65.9,34.2,51.9,77.9,13.5,23.3,21.0,2.3,12.6,6.0,4.3,11.3,22.5,1.914,23.3,21.0,2.3,12.6,6.0,4.3,11.3,22.5,49.4,23.9,36.0,43.7,27.8,0.6,0.3,65.8,45.3,86.7,95.7,21.7,69.3,21.0,23.9,43.7,27.8,95.7,21.7,69.3,21.0,0.6,0.3,65.8,86.7,45.3,36.0,44.9,44.9,58.3,58.3,19.5,19.5,48.4,48.4,10.6,10.6,22.0,22.0,21.5,21.5,19.3,19.3
85060,CBIT ACADEMY PTY LTD,Registered Training Organisation,ACT,FYSHWICK,2609.0,-35.3300598,149.1873462,801061130,Fyshwick,80106.0,South Canberra,89399.0,Unincorporated ACT,323.0,13.5,0.0,,,,1977.0,0.0,50.0,27.3,0.0,0.0,0.0,0.0,36.4,0.0,53.9,40.4,15.1,0.0,0.0,0.0,50.0,27.3,0.0,0.0,0.0,0.0,36.4,0.0,53.9,40.4,15.1,0.0,16.7,100.0,59.1,38.9,0.0,39.6,,16.7,100.0,59.1,38.9,0.0,39.6,,4.2,3.4,0.8,1.9,1.9,16.7,8.8,13.0,1333.208,4.2,3.4,0.8,1.9,1.9,16.7,8.8,13.0,100.0,0.0,26.3,,0.0,0.0,0.0,50.0,28.6,55.0,,0.0,71.4,,0.0,,0.0,,0.0,71.4,,0.0,0.0,50.0,55.0,28.6,26.3,18.2,18.2,30.5,30.5,0.0,0.0,21.8,21.8,1.4,1.4,13.4,13.4,8.2,8.2,0.0,0.0
67655,Centre for Customs and Excise Studies,Registered Training Organisation,ACT,Barton,2601.0,-35.3090694,149.1372541,801061129,Barton,80106.0,South Canberra,89399.0,Unincorporated ACT,525.0,8.6,14.8,1185.0,10.0,Established & Affluent,1977.0,5.2,59.7,12.3,29.8,3.9,28.7,10.1,47.5,90.9,29.6,27.8,19.2,12.1,13.4,5.2,59.7,12.3,29.8,3.9,28.7,10.1,47.5,90.9,29.6,27.8,19.2,13.4,72.7,59.1,71.2,26.8,60.7,68.4,23.3,72.7,59.1,71.2,26.8,60.7,68.4,23.3,3.1,3.0,0.1,2.3,4.2,0.3,65.2,14.9,22.422,3.1,3.0,0.1,2.3,4.2,0.3,65.2,14.9,84.9,6.3,28.4,6.7,13.4,2.5,1.2,64.0,39.8,86.8,98.1,10.0,74.9,16.3,6.3,6.7,13.4,98.1,10.0,74.9,16.3,2.5,1.2,64.0,86.8,39.8,28.4,21.4,21.4,49.2,49.2,7.0,7.0,32.5,32.5,2.3,2.3,18.6,18.6,11.4,11.4,6.1,6.1
12429,Centre of Professional Learning and Education,Registered Training Organisation,ACT,GREENWAY,2900.0,-35.4152061,149.0694707,801071080,Greenway,80107.0,Tuggeranong,89399.0,Unincorporated ACT,450.0,11.0,20.0,1053.0,8.0,Up-and-Coming,1977.0,8.6,40.1,9.3,13.5,7.7,31.1,13.3,39.2,63.2,37.6,37.5,13.2,19.3,19.6,8.6,40.1,9.3,13.5,7.7,31.1,13.3,39.2,63.2,37.6,37.5,13.2,19.6,52.7,72.3,45.1,37.9,39.6,66.4,8.1,52.7,72.3,45.1,37.9,39.6,66.4,8.1,6.3,5.2,1.1,7.0,1.2,10.7,56.5,4.1,9.226,6.3,5.2,1.1,7.0,1.2,10.7,56.5,4.1,72.1,7.0,23.3,25.3,8.2,3.6,1.8,76.7,55.0,68.3,93.1,21.4,44.7,12.7,7.0,25.3,8.2,93.1,21.4,44.7,12.7,3.6,1.8,76.7,68.3,55.0,23.3,25.9,25.9,38.6,38.6,10.5,10.5,28.8,28.8,4.7,4.7,14.8,14.8,7.3,7.3,10.5,10.5
86341,Certitude Education Pty Ltd,Registered Training Organisation,ACT,Canberra,2601.0,-35.2774,149.1282,801051053,Civic,80105.0,North Canberra,89399.0,Unincorporated ACT,550.0,37.4,34.1,1165.0,10.0,Established & Affluent,1977.0,23.2,70.1,12.2,32.3,15.3,34.7,51.2,61.2,99.6,51.1,43.0,21.1,34.6,34.4,23.2,70.1,12.2,32.3,15.3,34.7,51.2,61.2,99.6,51.1,43.0,21.1,34.4,69.1,52.9,58.8,35.4,39.5,62.5,15.2,69.1,52.9,58.8,35.4,39.5,62.5,15.2,6.9,5.9,1.1,3.6,2.0,4.3,48.8,21.2,25.346,6.9,5.9,1.1,3.6,2.0,4.3,48.8,21.2,86.6,48.7,19.9,85.5,10.8,0.8,0.3,61.4,40.9,89.7,86.5,31.9,70.2,21.9,48.7,85.5,10.8,86.5,31.9,70.2,21.9,0.8,0.3,61.4,89.7,40.9,19.9,66.0,66.0,53.9,53.9,33.2,33.2,57.2,57.2,7.4,7.4,22.7,22.7,16.3,16.3,60.8,60.8
85016,CHAGOYA INSTITUTE,Registered Training Organisation,ACT,DICKSON,2602.0,-35.2491452,149.1345968,801051054,Dickson,80105.0,North Canberra,89399.0,Unincorporated ACT,500.0,18.4,17.0,1118.0,10.0,Established & Affluent,1977.0,10.9,51.6,11.9,13.6,11.3,31.4,28.5,46.3,49.2,38.4,33.1,21.8,19.5,18.2,10.9,51.6,11.9,13.6,11.3,31.4,28.5,46.3,49.2,38.4,33.1,21.8,18.2,76.5,64.9,59.5,36.8,44.5,74.7,18.5,76.5,64.9,59.5,36.8,44.5,74.7,18.5,17.3,16.0,1.3,6.5,11.7,7.1,28.8,7.9,3.785,17.3,16.0,1.3,6.5,11.7,7.1,28.8,7.9,59.2,20.8,25.6,50.0,30.6,1.5,0.6,63.6,48.4,83.7,96.6,31.4,61.9,18.6,20.8,50.0,30.6,96.6,31.4,61.9,18.6,1.5,0.6,63.6,83.7,48.4,25.6,41.6,41.6,53.5,53.5,19.9,19.9,39.2,39.2,9.5,9.5,17.1,17.1,14.2,14.2,14.9,14.9
66952,Climb High Training,Registered Training Organisation,ACT,Mckellar,2617.0,-35.2183664,149.0779443,801011021,McKellar,80101.0,Belconnen,89399.0,Unincorporated ACT,438.0,11.8,15.5,1079.0,9.0,Established & Affluent,1977.0,3.0,29.1,12.1,1.6,7.0,32.7,14.1,18.9,0.3,37.8,10.6,17.5,19.0,17.2,3.0,29.1,12.1,1.6,7.0,32.7,14.1,18.9,0.3,37.8,10.6,17.5,17.2,58.5,76.2,47.6,41.4,43.7,59.7,22.4,58.5,76.2,47.6,41.4,43.7,59.7,22.4,14.5,12.5,2.0,17.8,9.9,2.0,5.3,10.5,0.221,14.5,12.5,2.0,17.8,9.9,2.0,5.3,10.5,18.2,10.3,13.3,50.6,7.9,23.1,11.0,47.4,44.6,76.2,93.4,28.1,43.4,12.5,10.3,50.6,7.9,93.4,28.1,43.4,12.5,23.1,11.0,47.4,76.2,44.6,13.3,27.9,27.9,34.3,34.3,10.6,10.6,17.0,17.0,7.2,7.2,18.4,18.4,11.8,11.8,8.7,8.7
429,College of Warehousing (Australia) Pty Ltd,Registered Training Organisation,ACT,MITCHELL,2911.0,-35.2109225,149.14211,801041045,Mitchell,80104.0,Gungahlin,89399.0,Unincorporated ACT,0.0,0.0,,,,,1977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,50.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,50.0,,0.0,,0.0,0.0,0.0,33.3,,0.0,,0.0,0.0,0.0,33.3,,5.6,1.8,3.8,3.8,2.2,6.1,6.5,8.6,4130.0,5.6,1.8,3.8,3.8,2.2,6.1,6.5,8.6,100.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,2.9,2.9,5.2,5.2,,
85362,Core Training Pty Ltd,Registered Training Organisation,ACT,GREENWAY,2900.0,-35.4164020162,149.066912997,801071080,Greenway,80107.0,Tuggeranong,89399.0,Unincorporated ACT,450.0,11.0,20.0,1053.0,8.0,Up-and-Coming,1977.0,8.6,40.1,9.3,13.5,7.7,31.1,13.3,39.2,63.2,37.6,37.5,13.2,19.3,19.6,8.6,40.1,9.3,13.5,7.7,31.1,13.3,39.2,63.2,37.6,37.5,13.2,19.6,52.7,72.3,45.1,37.9,39.6,66.4,8.1,52.7,72.3,45.1,37.9,39.6,66.4,8.1,6.3,5.2,1.1,7.0,1.2,10.7,56.5,4.1,9.226,6.3,5.2,1.1,7.0,1.2,10.7,56.5,4.1,72.1,7.0,23.3,25.3,8.2,3.6,1.8,76.7,55.0,68.3,93.1,21.4,44.7,12.7,7.0,25.3,8.2,93.1,21.4,44.7,12.7,3.6,1.8,76.7,68.3,55.0,23.3,25.9,25.9,38.6,38.6,10.5,10.5,28.8,28.8,4.7,4.7,14.8,14.8,7.3,7.3,10.5,10.5
67888,Creative Safety Initiatives,Registered Training Organisation,ACT,DICKSON,2602.0,-35.2516175,149.1375122,801051054,Dickson,80105.0,North Canberra,89399.0,Unincorporated ACT,500.0,18.4,17.0,1118.0,10.0,Established & Affluent,1977.0,10.9,51.6,11.9,13.6,11.3,31.4,28.5,46.3,49.2,38.4,33.1,21.8,19.5,18.2,10.9,51.6,11.9,13.6,11.3,31.4,28.5,46.3,49.2,38.4,33.1,21.8,18.2,76.5,64.9,59.5,36.8,44.5,74.7,18.5,76.5,64.9,59.5,36.8,44.5,74.7,18.5,17.3,16.0,1.3,6.5,11.7,7.1,28.8,7.9,3.785,17.3,16.0,1.3,6.5,11.7,7.1,28.8,7.9,59.2,20.8,25.6,50.0,30.6,1.5,0.6,63.6,48.4,83.7,96.6,31.4,61.9,18.6,20.8,50.0,30.6,96.6,31.4,61.9,18.6,1.5,0.6,63.6,83.7,48.4,25.6,41.6,41.6,53.5,53.5,19.9,19.9,39.2,39.2,9.5,9.5,17.1,17.1,14.2,14.2,14.9,14.9
66678,Diverse Training Concepts,Registered Training Organisation,ACT,PHILLIP,2606.0,-35.3516111,149.0890891,801091109,Phillip,80109.0,Woden Valley,89399.0,Unincorporated ACT,440.0,11.1,22.2,1085.0,9.0,Established & Affluent,1977.0,9.7,45.2,8.8,14.0,8.5,37.9,13.6,49.5,67.0,32.8,35.8,13.1,31.9,27.0,9.7,45.2,8.8,14.0,8.5,37.9,13.6,49.5,67.0,32.8,35.8,13.1,27.0,69.0,67.3,51.9,31.8,42.2,76.8,6.3,69.0,67.3,51.9,31.8,42.2,76.8,6.3,7.6,6.7,0.9,12.2,2.4,10.8,51.6,5.9,8.038,7.6,6.7,0.9,12.2,2.4,10.8,51.6,5.9,70.1,9.6,34.3,20.1,10.9,1.6,0.8,75.8,54.4,64.1,96.0,21.1,52.4,10.4,9.6,20.1,10.9,96.0,21.1,52.4,10.4,1.6,0.8,75.8,64.1,54.4,34.3,27.7,27.7,41.5,41.5,11.0,11.0,35.1,35.1,5.4,5.4,17.5,17.5,7.7,7.7,11.7,11.7
65804,Elleebana School of Beauty Therapy,Registered Training Organisation,ACT,Phillip,2606.0,-35.3501909,149.0867925,801091109,Phillip,80109.0,Woden Valley,89399.0,Unincorporated ACT,440.0,11.1,22.2,1085.0,9.0,Established & Affluent,1977.0,9.7,45.2,8.8,14.0,8.5,37.9,13.6,49.5,67.0,32.8,35.8,13.1,31.9,27.0,9.7,45.2,8.8,14.0,8.5,37.9,13.6,49.5,67.0,32.8,35.8,13.1,27.0,69.0,67.3,51.9,31.8,42.2,76.8,6.3,69.0,67.3,51.9,31.8,42.2,76.8,6.3,7.6,6.7,0.9,12.2,2.4,10.8,51.6,5.9,8.038,7.6,6.7,0.9,12.2,2.4,10.8,51.6,5.9,70.1,9.6,34.3,20.1,10.9,1.6,0.8,75.8,54.4,64.1,96.0,21.1,52.4,10.4,9.6,20.1,10.9,96.0,21.1,52.4,10.4,1.6,0.8,75.8,64.1,54.4,34.3,27.7,27.7,41.5,41.5,11.0,11.0,35.1,35.1,5.4,5.4,17.5,17.5,7.7,7.7,11.7,11.7
