organisation_id,name,org_type,state,suburb,postcode,latitude,longitude,sa2_code,sa2_name,sa3_code,sa3_name,lga_code,lga_name
11808,Central NSW Business HQ,Registered Training Organisation,NSW,ORANGE,2800.0,-33.2828722,149.096468,103041077,Orange,10304,Orange,16150,Orange
13098,"Centre for Community Welfare Training (CCWT), The",Registered Training Organisation,NSW,SYDNEY,2000.0,-33.880198,151.204706,117031645,Sydney (South) - Haymarket,11703,Sydney Inner City,17200,Sydney
17763,Centre for Excellence in Rail Training Pty Ltd,Registered Training Organisation,NSW,CHULLORA,2190.0,-33.8893565,151.0580689,119011355,Chullora,11901,Bankstown,17100,Strathfield
13400,Centre for Training Pty Ltd,Registered Training Organisation,NSW,KILLARA,2071.0,-33.7639567,151.1560226,121031407,Gordon - Killara,12103,Ku-ring-gai,14500,Ku-ring-gai
16352,Cerebral Palsy Alliance,Registered Training Organisation,NSW,ALLAMBIE HEIGHTS,2100.0,-33.7576794,151.2433052,122031430,Manly Vale - Allambie Heights,12203,Warringah,15990,Northern Beaches
85080,CERTIFIED TRAINING RESOURCES AUSTRALIA PTY LTD,Registered Training Organisation,NSW,CHIPPING NORTON,2170.0,-33.925206,150.9625111,127031523,Chipping Norton - Moorebank,12703,Liverpool,14900,Liverpool
68046,Certis Academy Australia Pty Ltd,Registered Training Organisation,NSW,WEST RYDE,2114.0,-33.8083326,151.0921736,126021503,West Ryde - Meadowbank,12602,Ryde - Hunters Hill,16700,Ryde
16403,Challenger Training Pty Ltd,Registered Training Organisation,NSW,ROSEBERY,2018.0,-33.9155865,151.2027313,117031643,Rosebery - Beaconsfield,11703,Sydney Inner City,17200,Sydney
68100,Chambers School of Business,Registered Training Organisation,NSW,BOWRAL,2576.0,-34.4802862,150.4172124,114021284,Bowral,11402,Southern Highlands,18350,Wingecarribee
16274,Charles Institute of Technology,Registered Training Organisation,NSW,CHATSWOOD,2067.0,-33.7954507,151.186829,121011684,Chatswood - East,12101,Chatswood - Lane Cove,18250,Willoughby
86532,Charles Sturt Skills Centre,Registered Training Organisation,NSW,Charles Sturt University,2678.0,-35.066268,147.3590111,113031268,Wagga Wagga - North,11303,Wagga Wagga,17750,Wagga Wagga
30,Charles Sturt University,University/Higher Education Institution,NSW,BATHURST,2795.0,-33.4299796,149.566098,103011612,Bathurst - South,10301,Bathurst,10470,Bathurst
66283,Charter Training,Registered Training Organisation,NSW,North Sydney,2060.0,-33.84023,151.20893,121041417,North Sydney - Lavender Bay,12104,North Sydney - Mosman,15950,North Sydney
12899,Chartered Accountants Australia and New Zealand,Higher Education Institutions,NSW,SYDNEY,2000.0,-33.8670266,151.2037686,117031644,Sydney (North) - Millers Point,11703,Sydney Inner City,17200,Sydney
66199,CHD PARTNERS PTY LIMITED,Registered Training Organisation,NSW,Beresfield,2322.0,-32.8112008,151.6309323,111031223,Beresfield - Hexham,11103,Newcastle,15900,Newcastle
67507,ChemCert Training,Registered Training Organisation,NSW,CHATSWOOD,2067.0,-33.794038,151.179652,121011684,Chatswood - East,12101,Chatswood - Lane Cove,18250,Willoughby
67735,Chemtrain Services,Registered Training Organisation,NSW,Port Macquarie,2444.0,-31.4892812,152.904733,108041620,Port Macquarie - South,10804,Port Macquarie,16380,Port Macquarie-Hastings
68171,Chifley Business School at Torrens University Australia,Registered Training Organisation,NSW,Sydney,2000.0,-33.8770966,151.2064241,117031645,Sydney (South) - Haymarket,11703,Sydney Inner City,17200,Sydney
67435,Choice Academic College,Registered Training Organisation,NSW,Parramatta,2150.0,-33.8186,151.00791,125041717,Parramatta - North,12504,Parramatta,16260,Parramatta
65881,Choice Training,Registered Training Organisation,NSW,QUAKERS HILL,2763.0,-33.7274994,150.8808132,116021563,Quakers Hill,11602,Blacktown - North,10750,Blacktown
12370,CHP school of hospitality,Registered Training Organisation,NSW,HURLSTONE PARK,2193.0,-33.9061015,151.1279312,120031392,Canterbury (North) - Ashbury,12003,Strathfield - Burwood - Ashfield,11570,Canterbury-Bankstown
11183,Christ College,Higher Education Institutions,NSW,BURWOOD,2134.0,-33.8803344,151.1061426,120031678,Burwood (NSW),12003,Strathfield - Burwood - Ashfield,11300,Burwood
13075,CHS Training,Registered Training Organisation,NSW,SOUTH GRAFTON,2460.0,-29.7027685,152.9415764,104011080,Grafton,10401,Clarence Valley,11730,Clarence Valley
85844,CIHE Australia (formerly known as Crown Institute of Higher Education),Higher Education Institutions,NSW,North Sydney,2060.0,-33.8373718081,151.2058341871,121041417,North Sydney - Lavender Bay,12104,North Sydney - Mosman,15950,North Sydney
66707,City East Community College Inc,Registered Training Organisation,NSW,BONDI JUNCTION,2022.0,-33.8927755,151.2577052,118011341,Bondi Junction - Waverly,11801,Eastern Suburbs - North,18050,Waverley
67528,Claire Clifford Training and Education Services trading as Mind Challenge,Registered Training Organisation,NSW,MULGOA,2745.0,-33.8401233,150.6516695,124031463,Mulgoa - Luddenham - Orchard Hills,12403,Penrith,16350,Penrith
16149,Clarendon Business College Pty Ltd,Registered Training Organisation,NSW,SYDNEY,2000.0,-33.8750995,151.2059774,117031645,Sydney (South) - Haymarket,11703,Sydney Inner City,17200,Sydney
66173,Clean Health Fitness Institute Education,Registered Training Organisation,NSW,CHATSWOOD,2067.0,-33.7867042,151.1973605,121011684,Chatswood - East,12101,Chatswood - Lane Cove,18250,Willoughby
67725,Coastal OHS Services Pty Ltd,Registered Training Organisation,NSW,Avoca Beach,2251.0,-33.4730298,151.4300276,102011028,Avoca Beach - Copacabana,10201,Gosford,11650,Central Coast (NSW)
12317,Coates Training Services,Registered Training Organisation,NSW,INGLEBURN,2565.0,-33.987981,150.8639343,123021705,Ingleburn,12302,Campbelltown (NSW),11500,Campbelltown (NSW)
13764,Cobra Training Services,Registered Training Organisation,NSW,WETHERILL PARK,2164.0,-33.8437267,150.8926879,127021521,Wetherill Park Industrial,12702,Fairfield,12850,Fairfield
16393,Coffs Coast Community College Inc,Registered Training Organisation,NSW,COFFS HARBOUR,2450.0,-30.2976397,153.1151681,104021085,Coffs Harbour - South,10402,Coffs Harbour,11800,Coffs Harbour
86485,Cognitive Learning Solutions Pty Ltd,Registered Training Organisation,NSW,SEVEN HILLS,2147.0,-33.7727224,150.9352499,116011307,Lalor Park - Kings Langley,11601,Blacktown,10750,Blacktown
66559,COLLABORATION LEARNING PTY LTD,Registered Training Organisation,NSW,LIVERPOOL,2170.0,-33.919737,150.9246548,127031731,Liverpool - East,12703,Liverpool,14900,Liverpool
86548,COLLEGE 21,Registered Training Organisation,NSW,CLYDE,2142.0,-33.8337424658,151.0176538866,125031481,Granville - Clyde,12503,Merrylands - Guildford,16260,Parramatta
13727,College of Complementary Medicine (CCM),Registered Training Organisation,NSW,Surry Hills,2010.0,-33.88682,151.20696,117031336,Surry Hills,11703,Sydney Inner City,17200,Sydney
16114,College of Event Management,Registered Training Organisation,NSW,SURRY HILLS,2010.0,-33.8838708,151.2100695,117031336,Surry Hills,11703,Sydney Inner City,17200,Sydney
86070,College of Higher Learning Australia Pty Ltd,Registered Training Organisation,NSW,WALLSEND,2287.0,-32.9112987,151.6849997,111031233,Wallsend - Elermore Vale,11103,Newcastle,15900,Newcastle
67737,College of Integrative Veterinary Therapies,Registered Training Organisation,NSW,Russell Lea,2046.0,-33.8587338,151.1428912,120011385,Drummoyne - Rodd Point,12001,Canada Bay,11520,Canada Bay
67543,College of New South Wales,Registered Training Organisation,NSW,PYRMONT,2009.0,-33.8697804,151.1919861,117031641,Pyrmont,11703,Sydney Inner City,17200,Sydney
85200,College of Nursing Education & Training Australia Pty Ltd,Registered Training Organisation,NSW,WAGGA WAGGA,2650.0,-35.11054,147.36994,113031270,Wagga Wagga - West,11303,Wagga Wagga,17750,Wagga Wagga
66789,College of Sports & Fitness,Registered Training Organisation,NSW,Surry Hills,2010.0,-33.8777961,151.2119288,117031336,Surry Hills,11703,Sydney Inner City,17200,Sydney
66686,"College of Transformation, Education & Training",Registered Training Organisation,NSW,Goulburn,2580.0,-34.7549411,149.7190053,101051539,Goulburn,10105,Goulburn - Mulwaree,13310,Goulburn Mulwaree
67075,Collins Institute of Australia,Registered Training Organisation,NSW,SYDNEY,2000.0,-33.8768942,151.2080591,117031645,Sydney (South) - Haymarket,11703,Sydney Inner City,17200,Sydney
67768,Combined Safety Services Training,Registered Training Organisation,NSW,Waratah,2298.0,-32.9128107,151.7231768,111031234,Waratah - North Lambton,11103,Newcastle,15900,Newcastle
67807,COMMONSENSE SAFETY TRAINING PTY LTD,Registered Training Organisation,NSW,Marrickville,2204.0,-33.9196125,151.1558648,117021637,Marrickville - South,11702,Marrickville - Sydenham - Petersham,14170,Inner West
66689,Community College-Northern Inland Inc,Registered Training Organisation,NSW,Barraba,2347.0,-30.3797022,150.6105929,110041205,Tamworth Surrounds,11004,Tamworth - Gunnedah,17310,Tamworth
66723,Community Early Learning Australia Limited,Registered Training Organisation,NSW,Marrickville,2204.0,-33.9021618,151.1626115,117021636,Marrickville - North,11702,Marrickville - Sydenham - Petersham,14170,Inner West
12303,Community Media Training Organisation,Registered Training Organisation,NSW,ALEXANDRIA,2015.0,-33.8963718,151.1988818,117031330,Erskineville - Alexandria,11703,Sydney Inner City,17200,Sydney
67300,Competency Australia Pty Limited,Registered Training Organisation,NSW,Broadmeadow,2292.0,-32.9151162,151.7327807,111031224,Hamilton - Broadmeadow,11103,Newcastle,15900,Newcastle
66766,Comsafe Training Services,Registered Training Organisation,NSW,Ingleburn,2565.0,-33.9870626,150.8680145,123021705,Ingleburn,12302,Campbelltown (NSW),11500,Campbelltown (NSW)
13064,Comtech Training,Registered Training Organisation,NSW,LAMBTON,2299.0,-32.9108159,151.7176489,111031225,Lambton - New Lambton,11103,Newcastle,15900,Newcastle
12704,Congia Enterprises Pty Ltd,Registered Training Organisation,NSW,MONTEREY,2217.0,-33.9673316,151.1495364,119041380,Monterey - Brighton-le-Sands - Kyeemagh,11904,Kogarah - Rockdale,10500,Bayside (NSW)
68027,Connect Academy,Registered Training Organisation,NSW,BANKSTOWN,2200.0,-33.9190798,151.0342088,119011572,Bankstown - South,11901,Bankstown,11570,Canterbury-Bankstown
67340,CONSTRUCTION TRADE QUALIFICATIONS PTY LTD,Registered Training Organisation,NSW,The Entrance,2261.0,-33.3448938,151.4961906,102021053,The Entrance,10202,Wyong,11650,Central Coast (NSW)
86511,CONSTRUCTION TRAINING HUB,Registered Training Organisation,NSW,PYMBLE,2073.0,-33.7522,151.1406,121031409,Pymble,12103,Ku-ring-gai,14500,Ku-ring-gai
67412,Contour College,Registered Training Organisation,NSW,Tuggerah,2259.0,-33.320826,151.4269043,102021055,Tuggerah - Kangy Angy,10202,Wyong,11650,Central Coast (NSW)
67997,Core Driving School,Registered Training Organisation,NSW,WETHERILL PARK,2164.0,-33.841027,150.913863,127021521,Wetherill Park Industrial,12702,Fairfield,12850,Fairfield
66809,Corporate Partners Pty Ltd,Registered Training Organisation,NSW,Parramatta,2150.0,-33.812712,151.0050045,125041717,Parramatta - North,12504,Parramatta,16260,Parramatta
67385,Corporate Training Solutions Pty Ltd,Registered Training Organisation,NSW,Voyager Point,2172.0,-33.9645471,150.9736241,127031524,Holsworthy - Wattle Grove,12703,Liverpool,14900,Liverpool
66672,Correct Training Systems,Registered Training Organisation,NSW,Surry Hills,2010.0,-33.8859616,151.208398,117031336,Surry Hills,11703,Sydney Inner City,17200,Sydney
66178,CPD Training,Registered Training Organisation,NSW,PANANIA,2213.0,-33.9559491,150.997448,119011658,Panania (South) - Picnic Point,11901,Bankstown,11570,Canterbury-Bankstown
17075,Crown Equipment Pty Ltd,Registered Training Organisation,NSW,SMITHFIELD,2164.0,-33.8403463,150.9374848,125031486,Smithfield Industrial,12503,Merrylands - Guildford,12380,Cumberland
66794,Crown Institute of Business and Technology,Registered Training Organisation,NSW,North Sydney,2060.0,-33.8373808,151.2058047,121041417,North Sydney - Lavender Bay,12104,North Sydney - Mosman,15950,North Sydney
67423,"Crusader Union of Australia, The",Registered Training Organisation,NSW,Eastwood,2122.0,-33.7905975,151.0849156,126021723,Eastwood,12602,Ryde - Hunters Hill,16700,Ryde
67702,CTCSAFETY,Registered Training Organisation,NSW,TUGGERAH,2259.0,-33.3210614,151.425841,102021055,Tuggerah - Kangy Angy,10202,Wyong,11650,Central Coast (NSW)
66782,CTPM Australasia,Registered Training Organisation,NSW,Wollongong,2500.0,-34.4223165,150.8909006,107041548,Wollongong - East,10704,Wollongong,18450,Wollongong
66758,CWBTS,Registered Training Organisation,NSW,Tweed Heads,2485.0,-28.1762366,153.5265802,112031254,Tweed Heads,11203,Tweed Valley,17550,Tweed
86028,Cyber Wise Academy Pty Ltd,Registered Training Organisation,NSW,BANKSTOWN,2200.0,-33.9199565085,151.0359831681,119011572,Bankstown - South,11901,Bankstown,11570,Canterbury-Bankstown
68165,Cynergex Group Pty Ltd,Registered Training Organisation,NSW,LANE COVE WEST,2066.0,-33.8105013,151.1481828,121011686,Lane Cove,12101,Chatswood - Lane Cove,14700,Lane Cove
84597,D.TECH Education Pty Ltd,Registered Training Organisation,NSW,SYDNEY,2000.0,-33.8654599,151.2053812,117031644,Sydney (North) - Millers Point,11703,Sydney Inner City,17200,Sydney
86528,​​DACKER & WILLIAMSON PTY LTD​,Registered Training Organisation,NSW,BUDGEWOI,2262.0,-33.2279,151.5489,102021046,Budgewoi - Buff Point - Halekulani,10202,Wyong,11650,Central Coast (NSW)
85206,DAFFODIL INTERNATIONAL COLLEGE PTY LTD,Registered Training Organisation,NSW,Sydney,2000.0,-27.6305843,153.1194563,311061333,Slacks Creek,31106,Springwood - Kingston,34590,Logan
66705,Delta Institute,Registered Training Organisation,NSW,Summer Hill,2130.0,-33.8909506,151.1390985,120031395,Haberfield - Summer Hill,12003,Strathfield - Burwood - Ashfield,14170,Inner West
13108,Dental Assistants Professional Association Inc,Registered Training Organisation,NSW,STANMORE,2048.0,-33.88877,151.1646486,117021327,Petersham - Stanmore,11702,Marrickville - Sydenham - Petersham,14170,Inner West
65957,Dickens Assessment and Training Services,Registered Training Organisation,NSW,NORTH BOAMBEE VALLEY,2450.0,-30.3147689,153.088877,104021085,Coffs Harbour - South,10402,Coffs Harbour,11800,Coffs Harbour
84992,Diverse Solutions Pty Ltd,Registered Training Organisation,NSW,ENGADINE,2233.0,-34.0674442,151.0142261,128021607,Engadine,12802,Sutherland - Menai - Heathcote,17150,Sutherland
68077,Dnata Airport Services Pty Ltd,Registered Training Organisation,NSW,Mascot,2020.0,-33.9306513,151.1663671,117011325,Sydney Airport,11701,Botany,10500,Bayside (NSW)
66355,Dog Force Australia,Registered Training Organisation,NSW,Wilton,2571.0,-34.2250393,150.6829061,123031446,Douglas Park - Appin,12303,Wollondilly,18400,Wollondilly
85406,Douglas College Sydney Pty Ltd,Registered Training Organisation,NSW,SYDNEY,2000.0,-33.8765399,151.2066628,117031645,Sydney (South) - Haymarket,11703,Sydney Inner City,17200,Sydney
66851,Douglass Hanly Moir Pathology,Registered Training Organisation,NSW,Macquarie Park,2113.0,-33.7846195,151.1245727,126021500,Macquarie Park - Marsfield,12602,Ryde - Hunters Hill,16700,Ryde
67248,DP World Melbourne Limited,Registered Training Organisation,NSW,PORT BOTANY,2036.0,-33.9736119,151.216528,117011324,Port Botany Industrial,11701,Botany,16550,Randwick
16281,Drive To Survive Driving Academy,Registered Training Organisation,NSW,QUEANBEYAN,2620.0,-35.336143,149.2490782,101021010,Queanbeyan - East,10102,Queanbeyan,16490,Queanbeyan-Palerang
66430,Driver Training NSW Pty Ltd,Registered Training Organisation,NSW,WYEE,2259.0,-33.1556788,151.5066697,111021218,Morisset - Cooranbong,11102,Lake Macquarie - West,14650,Lake Macquarie
67361,Dubbo Traffic Control Pty Ltd,Registered Training Organisation,NSW,Dubbo,2830.0,-32.2243305,148.6289053,105031100,Dubbo - East,10503,Dubbo,12390,Dubbo
67420,Duke College,Registered Training Organisation,NSW,Parramatta,2124.0,-33.8146673,151.0019684,125041717,Parramatta - North,12504,Parramatta,16260,Parramatta
85325,Dymocks Education Pty Ltd,Registered Training Organisation,NSW,SYDNEY,2000.0,-33.8699164,151.2072941,117031644,Sydney (North) - Millers Point,11703,Sydney Inner City,17200,Sydney
12372,E Firstaid Pty Ltd,Registered Training Organisation,NSW,MAYFIELD WEST,2304.0,-32.882373,151.723016,111031227,Mayfield - Warabrook,11103,Newcastle,15900,Newcastle
67792,e-Medics Pty Ltd,Registered Training Organisation,NSW,Macquarie Park,2113.0,-33.7770765,151.1251295,126021500,Macquarie Park - Marsfield,12602,Ryde - Hunters Hill,16700,Ryde
16852,Eagle Wing Education and Training,Registered Training Organisation,NSW,GOSFORD,2250.0,-33.4103673,151.3418686,102011032,Gosford - Springfield,10201,Gosford,11650,Central Coast (NSW)
66465,Eagles RAPS Incorporated,Registered Training Organisation,NSW,DOONSIDE,2767.0,-33.7618631,150.868842,116011306,Doonside - Woodcroft,11601,Blacktown,10750,Blacktown
67074,Early Childhood Training and Education Pty Ltd,Registered Training Organisation,NSW,ENGADINE,2233.0,-34.0538776,151.0004279,128021607,Engadine,12802,Sutherland - Menai - Heathcote,17150,Sutherland
85911,East Coast College Pty Ltd,ELICOS/Foundation,NSW,HAYMARKET,2000.0,-33.881017801,151.2041003601,117031645,Sydney (South) - Haymarket,11703,Sydney Inner City,17200,Sydney
66792,EAST WEST TRAINING SOLUTIONS,Registered Training Organisation,NSW,Sydney,2000.0,-33.8697597,151.2043932,117031644,Sydney (North) - Millers Point,11703,Sydney Inner City,17200,Sydney
